node_id,label,type,period,language,p_language,description_excerpt
scholarly_argument_markschies_fall_is_freedom_and_providence,Markschies: the fall realizes creaturely freedom and simultaneously manifests providence,argument,Contemporary,mixed,0.96,Markschies presents Origen's differentiated fall of rational beings as both their own free act and an event encompassed by providence: “Jener Fall der geistigen Entitäten ist eine Realisierung ihrer Freiheit und doch zug
pub_colpani_2020_ombra_della_liberta_corpo_materia_nel_pensiero_di_origene,Giovanni Colpani 2020 — L’ombra della libertà. Corpo e materia nel pensiero di Origene,publication,Contemporary,mixed,0.96,"A partire da un'analisi della terminologia riguardante il corpo e la materia in Origene, se ne individuano e descrivono le caratteristiche dal punto di vista filosofico. Viene proposta una soluzione al problema dell'inco"
pub_giorgio_2018_una_polemica_cruciale_celso_origene_in_tema_di_corporeita,Camassa Giorgio 2018 — Una polemica cruciale: Celso e Origene in tema di corporeità,publication,Contemporary,mixed,0.96,"«By means of Celsus' and Origen's works, two opposing worldviews take shape. The former excludes any active intervention by God in the world, hypostatizing the existing state of things, while rigorously focusing on the c"
argument_furst_2022_josephus_three_jewish_sects_freedom_taxonomy,Josephus classifies Pharisees/Sadducees/Essenes according to their positions on freedom (Fürst 2022 Kap. III 1),argument,,mixed,0.95,"Fürst 2022 thesis (Kap. III 1, p. 103-105): Flavius Josephus (AJ XIII 5,9 = 171-173; AJ XVIII 1,3 = 13; BJ II 8,14 = 163-165) maps the three principal Jewish sects according to their positions on the determination of fat"
argument_methodius_libre_arbitre_obeissance_irenean,"Methode, De Autex. 16-17 - libre arbitre comme don d'obeissance irenenne",argument,Patristic,mixed,0.95,Methodius’ argument in De Autexusio ch. 16-17 (ed. Bonwetsch GCS 27 p. 186-190; ed. Vaillant PO 22.5 p. 795-801). Methodius takes up the Irenaean conception of free will as the 'greatest gift that God has bestowed upon m
scholarly_argument_matteoli_impeccantia_sinlessness_4,Matteoli: Pelagius believed moral progress toward perfection was possible and that humans ,argument,Contemporary,mixed,0.95,"Matteoli starts from Jerome's term impeccantia (the principle that man, if he wills, can be without sin), contested by Jerome (Ep. 133, Dialogus adversus Pelagianos, In Hieremiam) and Augustine. Her examination of the Ex"
scholarly_argument_pironet_freedom_and_intentionality_in__2,"Pironet: Strict akrasia requires that the akratic action be free and intentional, not com",argument,Contemporary,mixed,0.95,"Reporting the post-Davidson debate, Pironet and Tappolet note that most now hold 'strict akrasia' (Mele) possible: the agent judges y better than x, is or believes himself free and able to do y, yet does x 'librement et "
concept_duplex_necessitas_boethius_i4j5k6l7,Duplex Necessitas (Two Types of Necessity) - Boethius,concept,Late Antiquity,mixed,0.95,"Boethius distinguishes two types of necessity to show that divine knowledge does not impose absolute necessity on contingent events. [Latin KEY TEXT - V.6.26-27] ""Duae sunt etenim necessitates, simplex una, altera condic"
concept_logos_krites_alex,Logos as Kritēs (Reason as Judge),concept,Roman Imperial,mixed,0.95,"ΛΌΓΟΣ ΩΣ ΚΡΙΤΉΣ (logos HŌS KRITĒS) - reason AS JUDGE Alexander's account of how human reason evaluates impressions before assent, distinguishing us from animals. External impressions (phantasiai) strike us. Reason (logos"
concept_praebere_se_fato_seneca_d5e6f7g8,Praebere se Fato (Willing Assent to Fate) - Seneca,concept,Roman Imperial,mixed,0.95,"Praebere se fato (""to offer oneself to fate"") is the Stoic ideal of accepting destiny willingly. This transforms necessity into freedom.  • ""Quid est boni viri? Praebere se fato"" (5.8) - What is proper to a good man? To "
concept_synkatathesis_stoic_assent,"Synkatathesis (Stoic Assent, συγκατάθεσις)",concept,Hellenistic,mixed,0.95,"**Étymologie** : συγκατάθεσις < συν- (« avec, ensemble ») + κατάθεσις (« dépôt, position », de κατατίθημι), littéralement « co-déposition / assentiment ». Terme technique stoïcien (Chrysippe, SVF II.74-91) pour l'acte me"
scholarly_work_velardo_2013_notas_teol_gicas_de_bellum_judaicum,"Velardo 2013 — Τὴν εἱμαρμένην ἄφυκτον: Notas teológicas de Bellum Judaicum 6,267-268",publication,Contemporary,mixed,0.95,"Τὴν εἱμαρμένην ἄφυκτον: Notas teológicas de Bellum Judaicum 6,267-268"
synthesis_cic_fat_in_nostra_potestate,Cicero De Fato: In Nostra Potestate - Complete Latin Doctrine Synthesis,synthesis,Roman Republican,mixed,0.95,"I. TERMINOLOGICAL FOUNDATION Cicero's Latin terminology for Greek τὸ ἐφ' ἡμῖν: • IN NOSTRA POTESTATE: ""in our power"" (primary term) • NOBISQUE PAREAT: ""and obeys us"" (§25 - active obedience) • VOLUNTAS LIBERA: ""free will"
work_plato_apology,"Plato, Ἀπολογία Σωκράτους",work,Classical Greek,mixed,0.95,"Plato, Ἀπολογία Σωκράτους. Work shell created from the live corpus so DB passages can be represented in the KG at passage level."
pub_benjamins_1994_eingeordnete_freiheit,Eingeordnete Freiheit. Freiheit und Vorsehung bei Origenes,publication,Contemporary,mixed,0.95,"H. S. Benjamins, Eingeordnete Freiheit. Freiheit und Vorsehung bei Origenes (SVigChr 28), Leiden: Brill, 1994. Reported thesis, on the converging testimony of three held witnesses: freedom and providence are the systemat"
concept_kleronomia_tois_teknois,Κληρονομία τοῖς τέκνοις - Inheritance to the Children,concept,Patristic,mixed,0.9400000000000001,"Melito's term for the transmission of Adam's fall. Greek: κληρονομία τοῖς τέκνοις αὐτοῦ (klēronomia tois teknois autou, ""inheritance to his children""). From Pasch. 49: Adam ""left an inheritance to his children"": not free"
argument_furst_2022_christian_philosophers_freedom_innovation,Early Christian Platonists as neglected innovators of the concept of freedom (Fürst 2022),argument,Modern,mixed,0.94,"Fürst 2022's thesis (Kap. IV introduction, p. 139-141): the early Christian philosophers (Justin, Theophilus of Antioch, Irenaeus, Clement, Tertullian, Tatian) made a decisive and largely unrecognized contribution to the"
argument_furst_2022_kompatibilistischer_libertarismus,Origène = libertarisme compatibiliste (Fürst 2022),argument,Modern,mixed,0.94,"A characteristic thesis of Fürst 2022 (Kap. VI 4, p. 282-290): Origen's philosophical position is correctly captured by the formula 'compatibilist libertarianism' (kompatibilistischer Libertarismus). Radical libertariani"
argument_furst_2022_origen_dynamic_freedom_ontology_replaces_static_being,Origène : transformation de la Seinslehre statique en Freiheitslehre dynamique (Fürst 2022 Zum Ausklang),argument,,mixed,0.94,"Fürst 2022's final cosmological thesis (Zum Ausklang, p. 292): the metaphysical consequence of the Origenian conception of freedom as an ontological principle is the transition from a 'static doctrine of being' (statisch"
scholarly_argument_f_rst_origen_s_libertarian_compatibi_4,Fürst: Develops the concept of 'kompatibilistischer Libertarismus' (compatibilist liber,argument,Contemporary,mixed,0.94,Origen's kompatibilistischer Libertarismus — Fürst coins 'kompatibilistischer Libertarismus' (compatibilist libertarianism) as a deliberately double-edged characterization of Origen. Insofar as Origen frames freedom with
scholarly_argument_matteoli_free_will_libero_arbitrio_in_p_0,"Matteoli: Pelagius defended free will against deterministic readings of Paul, particularly",argument,Contemporary,mixed,0.94,"Matteoli reads the Expositiones on Rm 1,24 and 11,8 (God 'abandons' sinners to safeguard free will), 7,14-21 and 9,16-24 as Pelagius's defence of 'libero arbitrio' against a 'lettura in senso deterministico' of Paul, bef"
concept_autexousion_christian_freedom_u1v2w3x4,Autexousion (Αὐτεξούσιον) - Christian Free Will,concept,Patristic,mixed,0.94,"**Étymologie** : αὐτεξούσιον < αὐτο- (réflexif, « soi-même ») + ἐξουσία (« autorité, pouvoir d'agir »), terme déjà attesté dans le grec juif et profane du Iᵉʳ s. ap. J.-C. (Philon d'Alexandrie, TLG 0018) ; le sens propre"
concept_hypothetical_fate_middle_platonist,Hypothetical Fate (ex hypotheseos),concept,Roman Imperial,mixed,0.94,**Termes** : εἱμαρμένη ἐξ ὑποθέσεως (heimarmenē ex hypotheseōs) ; lat. fatum ex hypothesi ; le destin sous condition vs absolu (haplōs) du Moyen Platonisme.  The Middle Platonist doctrine that events are fated HYPOTHETIC
pub_schockenhoff_1990_fest_freiheit,Zum Fest der Freiheit: Theologie des christlichen Handelns bei Origenes,publication,Contemporary,mixed,0.94,"Schockenhoff, E. (1990). Zum Fest der Freiheit: Theologie des christlichen Handelns bei Origenes. Mainz: Grünewald Verlag. Thesis: Schockenhoff's Habilitationsschrift (under Walter Kasper, Tübingen) on the theology of Ch"
synthesis_furst2022_origen_central_freedom,Origen — freedom at the centre of dogma and philosophy (Fürst 2022),synthesis,Modern,mixed,0.94,"Synthesis Fürst 2022, Kap. V (p. 187-246): Origen made freedom the central pivot of his system. Four definitive features: (1) free self-determination is a fundamental article of ecclesiastical preaching (Princ. I praef. "
scholarly_argument_f_rst_scope_and_chronological_framew_2,"Fürst: The temporal framework extends from Homer to Origenes, covering Greek, Roman, an",argument,Contemporary,mixed,0.93,"The book tells 'in Kurzform' the more than thousand-year 'Geschichte des Weges zur Freiheit im Sinne freier menschlicher Selbstbestimmung von Homer bis Origenes', from the 8th c. BCE to its 'Höhepunkt' in the 3rd c. CE; "
concept_freiheitsmetaphysik_origenian,Freiheitsmetaphysik (métaphysique de la liberté origénienne),concept,Patristic,mixed,0.93,"Freiheitsmetaphysik (""metaphysics of freedom""): a concept coined by Hengstermann 2016 and systematised by Fürst 2022 to designate Origen’s fundamental philosophical innovation—the elevation of freedom from the status of "
concept_prohairesis_deliberate_choice_aristotle_c3d4e5f6,Prohairesis (Προαίρεσις) - Deliberate Choice,concept,Classical Greek,mixed,0.93,"**Étymologie** : προαίρεσις < πρό- (« avant ») + αἵρεσις (« choix, prise », de αἱρέω « prendre, saisir »), littéralement « choix préalable / antérieur ». Premier emploi technique chez Aristote, *Éthique à Nicomaque* III."
concept_voluntas_y7z8a9b0,Will (Voluntas),concept,Medieval,mixed,0.93,"**Étymologie** : *voluntas* < radical *vol-* du verbe *velle* (« vouloir »), même racine que *voluptas* (« plaisir ») (le rapprochement avec le grec βούλομαι, d'une racine distincte, est contesté). Suffixe nominal -*tas*"
pub_markschies_2007_origenes_erbe,Markschies 2007 — Origenes und sein Erbe. Gesammelte Studien,publication,Modern,mixed,0.93,"Christoph Markschies, *Origenes und sein Erbe. Gesammelte Studien*, Berlin: De Gruyter, 2007, Texte und Untersuchungen 160, 294 p., ISBN 978-3-11-019278-0. Collection of 12 studies + 2 editorial texts + Anhang. **Four ce"
work_galen_de_naturalibus_facultatibus,"Galen, De naturalibus facultatibus",work,Roman Imperial,mixed,0.93,"Galen, De naturalibus facultatibus (Περὶ φυσικῶν δυνάμεων), books I-III."
scholarly_argument_bardy_free_will_in_athenagoras_0,"Bardy: The introduction does not directly address Athenagoras's position on free will, ",argument,Contemporary,mixed,0.92,"Bardy's introduction does address freedom, in its doctrinal chapters. On providence he expounds Athenagoras's distinction between general and particular providence (Leg. XXIV-XXV), Schwartz's three-level scheme and Puech"
scholarly_argument_crouzel_origen_s_relationship_to_greek_0,Crouzel: Origen was not a philosopher but a theologian who subordinated philosophy to Chr,argument,Contemporary,mixed,0.92,"Crouzel (1962, p. 11): against de Faye and Hal Koch, Origen, though possessing a considerable philosophical culture which he constantly uses, 'n'est philosophe ni par son but ni par sa méthode'. A pure philosopher draws "
scholarly_argument_crouzel_origen_s_conception_of_human_f_0,Crouzel: Origen's true conception of freedom is not mere 'free choice' or the 'omnipotenc,argument,Contemporary,mixed,0.92,"Origen's conception of human freedom vs. free will (libre arbitre) — Origen's true conception of freedom is not mere 'free choice' or the 'omnipotence du libre arbitre' often attributed to him, but rather freedom as adhe"
scholarly_argument_dettwiler_eschatology_and_determinism_in_1,Dettwiler: Describes 2 Thessalonians 2:1-12 as using apocalyptic concepts to present a dete,argument,Contemporary,mixed,0.92,"Dettwiler: 2 Th 2,1-12 is the letter's thematic centre. Against an adverse 'eschatologie présentéiste' (2,2), the author describes a series of eschatological events that must occur before Christ's coming (2,3-12), in ima"
concept_hairoumenous_pepeisthai,Αἱρουμένους πεπεῖσθαι - Those Who Choose to Be Persuaded,concept,Patristic,mixed,0.92,"Justin's synergistic formula for salvation. Greek: τοὺς... αἱρουμένους πεπεῖσθαι (tous... hairoumenous pepeisthai, ""those who choose to be PERSUADED""). From Dial. 130.3: those from every race ""who choose to be persuaded "
concept_heimarmene_fate_stoics_j0k1l2m3,Heimarmenê (Εἱμαρμένη) - Stoic Fate,concept,Roman Imperial,mixed,0.92,"**Étymologie** : εἱμαρμένη, participe parfait passif féminin substantivé du verbe défectif μείρομαι / εἵμαρται (« recevoir en partage, échoir »), littéralement « ce qui est départi/assigné » — d'où « le destin ».  Heimar"
concept_prohairesis_alex,Prohairesis (προαίρεσις) - Alexander,concept,Roman Imperial,mixed,0.92,"Alexander defines prohairesis at De Fato 12 (Bruns ~180): «ἡ γὰρ ἐπὶ τὸ προκριθὲν ἐκ τῆς βουλῆς μετὰ ὀρέξεως ὁρμὴ προαίρεσις» — ""for prohairesis is the impulse (ὁρμή), accompanied by desire (ὄρεξις), toward what has been"
concept_two_senses_fate_plut,Two Senses of Fate / εἱμαρμένη διχῶς (Pseudo-Plutarch),concept,Roman Imperial,mixed,0.92,"εἱμαρμένη διχῶς (heimarmenē dichōs) - Fate in two senses: as activity (energeia) and as substance (ousia).  Fat. 1: ""εἱμαρμένη διχῶς καὶ λέγεται καὶ νοεῖται: ἡ μὲν γάρ ἐστιν ἐνέργεια ἡ δ' οὐσία""  Fate as ENERGEIA: The di"
synthesis_furst2022_alexander_alternativenoffenheit,Alexandre d'Aphrodise exige des alternatives ouvertes (Fürst 2022),synthesis,Modern,mixed,0.92,"Synthesis Fürst 2022, Kap. III 3c (p. 132-138): Alexander of Aphrodisias, a Peripatetic holder of the Aristotelian chair at Athens (198-209), produced the only fully preserved treatise Sur le destin from the imperial per"
synthesis_furst2022_origenian_freiheitsmetaphysik,Origenian Metaphysics of Freedom (Fürst 2022),synthesis,Modern,mixed,0.92,"Summary Fürst 2022, Kap. VI (p. 247-290): Origen did not merely affirm human freedom—he made it the metaphysical principle of all reality (Freiheitsmetaphysik). Six elements: (1) a four-level ontology of movement (Princ."
scholar_benjamins_hendrik_s,Hendrik S. Benjamins,person,Contemporary,mixed,0.92,"Dutch patristic scholar; author of Eingeordnete Freiheit. Freiheit und Vorsehung bei Origenes (Supplements to Vigiliae Christianae 28), Leiden: Brill, 1994 — the standard monograph on the articulation of human freedom an"
scholarly_argument_holz_restoration_without_coercion,Holz: restoration requires the good to prevail without coercion,argument,Contemporary,mixed,0.92,"Holz reads apokatastasis as the complete self-assertion of the absolute will in the creaturely realm: it must prevail 'bis in die letzte konkrete Einzelheit', yet 'nicht durch Zwang, sondern allein durch die innere Gewal"
argument_maximus_proairesis_baptismal_repair,Maximus: baptism restores προαίρεσις (post-baptismal gnomic restoration),argument,Late Antiquity,mixed,0.91,"**Primary source**: Maximus the Confessor, *Quaestiones ad Thalassium* 6 (ed. Laga–Steel, CCSG 7; PG 90, 280-285): « Διττὸς ἐν ἡμῖν τῆς ἐκ θεοῦ γεννήσεως ὁ τρόπος· ὁ μὲν πᾶσαν δυνάμει παροῦσαν τοῖς γεννωμένοις διδοὺς τὴν"
scholarly_argument_dettwiler_authorship_of_colossians_and_p_0,Dettwiler: Colossians was not written by Paul himself but by an unknown figure very familia,argument,Contemporary,mixed,0.91,"Dettwiler: Colossians presents itself as Paul's, but exegesis has shown — 'avec un degré de probabilité encore à préciser' — that it was written not by Paul but by 'quelqu'un de très familier avec sa pensée', an unknown "
scholarly_argument_dettwiler_moral_responsibility_and_failu_4,"Dettwiler: Peter's failure is attributed to his 'little faith' (oligopistia), a recurring M",argument,Contemporary,mixed,0.91,"Peter's failure is 'oligopistia', a key Matthean concept distinct from apistia (unbelief, reserved for the crowd): not a smaller faith but 'l'incrédulité au sein de la foi', born of the tension between Jesus' word and th"
scholarly_argument_dettwiler_moral_responsibility_and_ethic_2,Dettwiler: The ethical exhortation invites believers to pass from the 'old man' to the 'new,argument,Contemporary,mixed,0.91,"Dettwiler: the ethical exhortation has two parts — 3,5-17 invites the passage 'du «vieil homme» à «l'homme nouveau»' (with catalogues of vices and virtues), a new existence culminating in mutual love; 3,18-4,1 contains t"
scholarly_argument_f_rst_early_christian_freedom_theory_6,Fürst: Contends that early Christianity developed a distinctive 'freedom pathos' (Freih,argument,Contemporary,mixed,0.91,"Fürst: from the mid-2nd century Christian Platonists shared the Platonic critique of Stoic Kompatibilismus but, with unprecedented 'Vehemenz', called τὸ ἐφ᾽ ἡμῖν and τὸ αὐτεξούσιον 'frei' and ascribed freedom of self-det"
work_augustine_adversus_fulgentium,"Augustine, Libellus Adversus Fulgentium Donatistam",work,Late Antiquity,mixed,0.91,"Libellus adversus Fulgentium Donatistam, transmitted in the Augustinian corpus (CPL 351; its authenticity is debated). Anti-Donatist polemic. 26 passages in this corpus."
scholarly_argument_f_rst_origen_s_metaphysics_of_freedo_5,Fürst: Argues Origen develops a 'theology of freedom' (Theologie der Freiheit) where Go,argument,Contemporary,mixed,0.9,"Fürst reads Origen's Freiheitsmetaphysik as a 'Theologie der Freiheit': God is 'ungezeugte Freiheit', pure 'Eigenbewegung', origin of the whole moved world; creation is a 'Welt in Bewegung' of self-moving rational beings"
scholarly_argument_pouderon_transformation_of_human_nature_12,Pouderon: Adam and Eve's fault profoundly transformed human nature. The main consequence i,argument,Contemporary,mixed,0.9,"Pouderon: a leitmotiv of the Apologists is that the fault of Adam and Eve profoundly transformed human nature in its very essence. Its main consequence is the intrusion of biological necessities — suffering, illness, bod"
concept_eph_hemin_in_our_power_aristotle_d4e5f6g7,To Eph' Hêmin (Τὸ ἐφ' ἡμῖν) - What is In Our Power,concept,Classical Greek,mixed,0.9,"**Étymologie** : τὸ ἐφ' ἡμῖν, syntagme attributif « ce qui est sur nous / en notre pouvoir » < ἐπί + datif pronom personnel 1ʳᵉ pl. Locution technique aristotélicienne (*EN* III.5) reprise par les Stoïciens et les Médio-"
concept_freiheitspathos_furst,Freiheitspathos (pathos de la liberté — catégorie historique Fürst 2022),concept,,mixed,0.9,"Historical category introduced by Fürst (title of Kap. IV: « Freiheitspathos — Die frühchristliche Freiheitstheorie »). It designates the new emphasis, qualitatively distinct from Stoicism and Middle Platonism, with whic"
scholarly_argument_bonaiuti_augustine_s_predestination_and_2,Bonaiuti: Augustine's system of grace and predestination prevailed for centuries with oppo,argument,Contemporary,mixed,0.89,"Augustine's predestination and grace system — Augustine's system of grace and predestination prevailed for centuries with opposition, underwent scholastic changes to save freedom of the will, and reappeared in Luther and"
scholarly_argument_crouzel_platonism_and_free_will_2,Crouzel: Platonism dominates Origen's conception of libre arbitre; Platonism is Origen's ,argument,Contemporary,mixed,0.89,"Crouzel: in Origen's reading (Contra Celsum), the doctrines that raise the soul from things here below to the beatitude awaiting it near God, and that teach contempt of the sensible as transitory so that one hastens towa"
scholarly_argument_dettwiler_theological_character_of_ephes_1,Dettwiler: Ephesians represents a developed theological reflection on the nature and task o,argument,Contemporary,mixed,0.89,"Dettwiler: Ephesians is characterised above all by a deepened reflection on the nature and task of the one, universal Church, a theological reflection without comparison in the canon. Col and Eph form the backbone of the"
scholarly_argument_velardo_determinism_and_free_will_in_j_1,Velardo: Josephus's formula introduces a paradoxical relationship between 'determinism' a,argument,Contemporary,mixed,0.89,"Determinism and free will in Josephus — Josephus's formula introduces a paradoxical relationship between 'determinism' and 'free will' (libre albedrío), using Stoic terminology of fate as a hermeneutical mechanism to pro"
scholarly_argument_voelke_prohairesis_and_the_will_2,Voelke: The Stoic prohairesis (faculty of choice/assent) constitutes the core of the sel,argument,Contemporary,mixed,0.89,"Voelke: in Epictetus (the old Stoics scarcely used the notion) the prohairesis is the primordial choice rooting our moral project — a power of judging, choosing and willing accompanied by reflexive consciousness, immanen"
concept_ananke_necessity_democritus_h8i9j0k1,Ananke (Ἀνάγκη) - Necessity/Determinism,concept,Classical Greek,mixed,0.89,"**Étymologie** : ἀνάγκη, terme archaïque (Homère, *Il.* VI.85 ; Hésiode, *Théog.* 517) signifiant « contrainte, nécessité, destin », étymologie incertaine (peut-être lié à un radical *ank- « serrer, étrangler »). Substan"
concept_endechomenon_contingent_aristotle_e5f6g7h8,To Endechomenon (Τὸ ἐνδεχόμενον) - The Contingent,concept,Classical Greek,mixed,0.89,"**Étymologie** : τὸ ἐνδεχόμενον, participe présent neutre substantivé du verbe ἐνδέχομαι (« admettre, accepter, être possible »), littéralement « ce qui admet d'être (autrement) » — concept modal central d'Aristote (*De "
concept_non_causa_sed_occasio,Non Causa Sed Occasio - Not Cause But Occasion,concept,Patristic,mixed,0.89,"Origen's permissive theodicy formula. Latin: non causa sed occasio (""not cause but occasion""). Explaining Pharaoh's hardening in Com. Rom. VII.14 (SC 543), Origen writes: ""Non ergo quem uult Deus indurat sed qui patienti"
argument_origen_witness_possibilitas_utriusque_amand1945,Origène — Possibilitas utriusque partis (laudis et culpae capax) (Amand 1945),argument,Patristic,mixed,0.88,"Amand (p. 299): The *possibilitas utriusque partis* constitutes the essential and active property of the rational created being (λογικὸν ζῷον). Origen (Princ. I.5,2 ed. Koetschau p. 70,4-7): « every intellectual creature"
scholarly_argument_crouzel_hierarchy_of_philosophical_sch_5,Crouzel: Origen ranks philosophical schools from worst to best: Epicureans (voluptuous an,argument,Contemporary,mixed,0.88,"Crouzel: a Contra Celsum passage gives Origen's order of preference among schools, starting from the worst—the parade of Celsus's 'mauvais médecins': Epicurus and his followers (deniers of Providence, partisans of pleasu"
scholarly_argument_koch_middle_platonic_conditional_fa_5,Koch: Middle Platonists developed a theory of conditional fate (destin conditionnel) f,argument,Contemporary,mixed,0.88,"Koch (p. 35): the Platonists 'ont actualisé leur platonisme' by rereading founding texts to develop 'la théorie originale du destin conditionnel', found in Alcinous Did. 26, Calcidius In Tim. 142-144, Nemesius Nat. hom. "
scholarly_argument_prigent_free_will_and_moral_choice_in__0,Prigent: The Two Ways material in Barnabas 18-20 represents a distinct genre from the ear,argument,Contemporary,mixed,0.88,"Prigent: with 18,1 Barnabas consciously changes genre — no longer Testimonia or liturgical traditions but 'la morale concrète'; ch. 18 lays the theological foundation and chs. 19-20 list precise commandments and prohibit"
argument_furst_2022_origen_first_freedom_thinker,Origène = premier penseur de la liberté de l'histoire (Fürst 2022),argument,Modern,mixed,0.87,"Central thesis of Fürst 2022 (Kap. VI): Origen is, chronologically prior to Plotinus, the first thinker of freedom in history. He was the first to grasp freedom as the principle of being as a whole and, on this basis, to"
argument_lucian_zeus_confutatus_carneadean_topos,Argumentation morale carnéadienne dans Iuppiter confutatus 18 (Lucien),argument,Roman Imperial,mixed,0.87,"Framework argument deployed by Cyniscus in Lucian Iuppiter confutatus 18 (ed. Jacobitz II, p. 347) — a direct reductio ad absurdum of fatalism. Key text: Ὅτι οὐδὲν ἑκόντες οἱ ἄνθρωποι ποιοῦμεν, ἀλλά τινι ἀνάγκῃ ἀφύκτῳ κε"
scholarly_argument_dettwiler_human_moral_agency_and_ethical_1,Dettwiler: The letter develops an ethics of contrast emphasizing necessary distance from th,argument,Contemporary,mixed,0.87,"Dettwiler: Ephesians insists on an 'éthique du contraste' (4,17-5,20), stressing the necessary distance of the Pauline communities from the surrounding world and warning against excessive acculturation. This ethic is gro"
scholarly_argument_f_rst_terminology_of_will_and_freedo_1,Fürst: The work will address both the concept of will (Willensbegriff) and the concept ,argument,Contemporary,mixed,0.87,"In 'Thematische Eingrenzungen' Fürst delimits his terms negatively: the Willensbegriff is discussed only to be excluded — antiquity before Augustine had no concept of will, so he avoids the word and stays close to the an"
scholarly_argument_gourinat_multiple_senses_of_prohairesis_1,"Gourinat: prohairesis in Epictetus has three main senses: (1) a punctual decision, (2) the",argument,Contemporary,mixed,0.87,"multiple senses of prohairesis in Epictetus — prohairesis in Epictetus has three main senses: (1) a punctual decision, (2) the faculty of making decisions (also called 'faculté prohairetique'), and (3) in a more restrict"
scholarly_argument_koch_peripatetic_definitions_of_fat_1,Koch: The Peripatetic definitions of providence and fate in Alexander's two treatises ,argument,Contemporary,mixed,0.87,"Koch (p. 34) holds that the Peripatetic definitions of providence and of fate in the two treatises 'sont très proches et cherchent visiblement à répondre à des préoccupations identiques', so close 'qu'on pourrait se dema"
scholarly_argument_pouderon_determinism_and_fate_vs_christ_1,Pouderon: The apologists combated gnostic determinism which distinguished the transcendent,argument,Contemporary,mixed,0.87,"Pouderon's back-cover presentation says the apologists, besides defending Christians against pagan accusations and building 'un premier pont' between pagan philosophy and Christianity, fought closer adversaries: the gnos"
scholarly_argument_pouderon_original_human_nature_as_moral_1,Pouderon: God did not create humans naturally or entirely good. The original human was nei,argument,Contemporary,mixed,0.87,"Pouderon: God did not create man naturally (or entirely) good. Man does have a propensity to good (kinship with God, individual reason), but since God made him free, the original man must be supposed by nature neither go"
concept_logikon_zoon_origen_amand1945,Λογικὸν ζῷον — rational being in Origen (Amand 1945),concept,Patristic,mixed,0.87,"Origenian pivot-concept: λογικὸν ζῷον (rational being) — the human subject as endowed with reason AND freedom. Amand (p. 299) characterizes it by its active property: *possibilitas utriusque partis*, which makes it *laud"
pub_lienemann_2012_review_frede,"Lienemann 2012 — Review of M. Frede, A Free Will (Sather, 2011) — BPJAM 15",publication,Modern,mixed,0.87,"Béatrice Lienemann, recension critique de Michael Frede, *A Free Will. Origins of the Notion in Ancient Thought* (University of California Press, 2011), parue dans *Bochumer Philosophisches Jahrbuch für Antike und Mittel"
scholarly_argument_andresen_heimarmene_fate_and_free_will_1,Andresen: Justin's arguments against Stoic determinism are 'largely identical' (weithin id,argument,Contemporary,mixed,0.86,Heimarmene (fate) and free will — Justin's arguments against Stoic determinism are 'largely identical' (weithin identisch) to Middle Platonist critiques; Justin and Alcinous share the same structural solution: the soul i
scholarly_argument_amand_de_mendieta_reconstruction_of_carneades_ar_4,Amand de Mendieta: The reconstruction of the general architecture of the Neo-Academic demonstration,argument,Contemporary,mixed,0.86,Amand: the reconstruction of the general architecture of the Neo-Academic demonstration attempted in the Conclusion is 'conjecturale et toute fragmentaire' and only sketches the partial canvas of the Carneadean argumenta
concept_common_cause_alex,"Common Cause (Alexander, De fato, Bruns 194-195)",concept,Roman Imperial,mixed,0.86,"Modern label, not an Alexandrian technical term: neither κοινὴ αἰτία nor ἀρχὴ πολλῶν occurs anywhere in Alexander (exhaustive TLG search). Alexander's own formulation, De fato (Bruns 194-195): ὁρῶμεν γὰρ ἐπὶ πολλῶν τὸ αὐ"
pub_forschner_2018_philosophie_stoa,"Die Philosophie der Stoa: Logik, Physik und Ethik",publication,Contemporary,mixed,0.86,"Forschner, M. (2018). Die Philosophie der Stoa: Logik, Physik und Ethik. Darmstadt: Wissenschaftliche Buchgesellschaft. 357pp. Thesis: A systematic presentation of Stoic philosophy organized by the traditional tripartite"
scholarly_argument_markschies_apokatastasis_is_consequence_but_not_settled_verdict,Markschies: universal restoration is a systematic consequence on which Origen remained unsure,argument,Contemporary,mixed,0.86,"Markschies treats universal restoration as a consequence generated by Origen's system, not as an everywhere-settled verdict. Origen considers it in some places, qualifies or denies it in others, and addresses a question "
scholarly_argument_dettwiler_hellenistic_influence_on_pauli_4,"Dettwiler: Despite Hebrew monistic tendencies, Paul's literature is also permeated by speci",argument,Contemporary,mixed,0.85,"Because Paul's Judaism, like any minority culture of the time, is influenced by Hellenistic culture, Pauline literature is also 'imprégnée' by specifically Greco-Roman anthropological elements: Paul's extensive use of ty"
scholarly_argument_pouderon_free_will_libre_arbitre_in_gre_0,"Pouderon: The Greek Apologists (Justin, Tatian, Theophilus, Athenagoras) affirm that God c",argument,Contemporary,mixed,0.85,"Pouderon: God created humans, like the angels, free — a 'libre arbitre' (the autexousion, in his transliteration), not a full freedom like God's — so that they can turn toward good or evil. Hence the 'constat paradoxal':"
concept_autokrateia_alex,Self-Governance / αὐτεξούσιον (Alexander),concept,Roman Imperial,mixed,0.85,"αὐτεξούσιον (to autexousion) — Self-governance, self-rule; not being ruled by another but by oneself.  The free is the self-governing, and choice is self-governing: what is self-governing is ruled not by another but by i"
