edge_id,translation_id,original_id,translation_label,original_label,p_partial,p_same_content,original_excerpt,translation_excerpt
f0bcd177-2e9f-46dd-91d7-32f67673ca77,sc132_origenes_contra_celsum_ii_par69_en,sc132_origenes_contra_celsum_ii_par69,CC II 69 (English),CC II 69,0.99,0.66,"69. [Θέλομεν δὲ παραστῆσαι, πῶς οὐ χρησιμώτερον ἦν πρὸς τὴν οἰκονομίαν ὅλην τὸ εὐθὺς ἀπὸ τοῦ σκόλοπος αὐτὸν ἀφανῆ γενέσθαι σωματικῶς. Τὰ συμβεβηκέναι ἀναγε-γραμμένα τῷ Ἰησοῦ οὐκ ἐν",69. We wish to demonstrate why it would not have been more beneficial for the whole dispensation that he should at once have vanished bodily from the cross. The events recorded as 
08a18268-71c7-410b-82a3-b614c55fb109,sc136_origenes_contra_celsum_iii_par19_en,sc136_origenes_contra_celsum_iii_par19,CC III 19 (English),CC III 19,0.99,0.68,"19. Καί φησι γὲ ἡμᾶς τῶν μὲν Αἰγυπτίων καταγελᾶν, καίτοι πολλὰ καὶ οὐ φαῦλα παρεχόντων αἰνίγματα, ἐπὰν ἰδεῶν ἀϊδίων καὶ οὐχ, ὡς δοκοῦσιν οἱ πολλοί, ζῴων ἐφημε-ρίων τιμὰς εἶναι τὰ τ","19. He says that we mock the Egyptians, even though they offer many and not worthless riddles, whenever they teach that such things as their animal cults are honours paid to eterna"
4b84849b-709d-45f4-aaf6-eb1dc8e96d83,sc136_origenes_contra_celsum_iv_par17_en,sc136_origenes_contra_celsum_iv_par17,CC IV 17 (English),CC IV 17,0.99,0.26,"17. Ἆρα δὲ οὐ πολλῷ ταῦτα, καὶ μάλιστα ὅτε ὃν δεῖ τρόπον νοεῖται, σεμνότερα φανεῖται Διονύσου ὑπὸ τῶν Τιτάνων ἐπατωμένου καὶ ἐκπίπτοντος ἀπὸ τοῦ Διὸς θρόνου καὶ σπαρασσομένου ὑπ' α","17. Do these things not appear, especially when understood as they ought to be, far more elevated than Dionysus being trampled upon by the Titans and falling from the throne of Zeu"
db5ccadc-5016-4289-b7f6-7e814a877dc7,sc136_origenes_contra_celsum_iv_par26_en,sc136_origenes_contra_celsum_iv_par26,CC IV 26 (English),CC IV 26,0.99,0.79,"26. Εἰ δὲ διὰ τὰ μὴ ἀρέσκοντα Κέλσῳ Χριστιανῶν καὶ Ἰουδαίων δόγματα, <ἃ> μηδὲ τὴν ἀρχὴν ἐπίστασθαι φαίνεται, οὗτοι μὲν σκώληκες καὶ μύρμηκες οἱ δὲ λοιποὶ οὐ τοιοῦτοι, φέρε ἐξετάσωμ",26. But if it is because of doctrines of Christians and Jews that do not please Celsus — doctrines he appears not to have understood even in the first place — that these are worms 
b32e1a04-83ad-45c3-89a2-2055aa705119,sc136_origenes_contra_celsum_iv_par37_a_en,sc136_origenes_contra_celsum_iv_par37_a,CC IV 37_a (English),CC IV 37_a,0.99,0.64,"Εἶθ' ὅρα κακοήθειαν τοῦ Κέλσου ἐν τοῖς ἑξῆς. Τῆς γὰρ γραφῆς ἡμῶν λεγούσης ἐπὶ τῆς τοῦ ἀνθρώπου πλάσεως · « Καὶ ἐνεφύσησεν εἰς τὸ πρόσωπον αὐτοῦ πνοὴν ζωῆς, καὶ ἐγένετο ὁ ἄνθρωπος ε","Then see the malice of Celsus in what follows. For when our Scripture, speaking of the fashioning of man, says: 'And he breathed into his face the breath of life, and man became a "
0bdc9fa5-4087-4976-a807-5486629f7550,sc136_origenes_contra_celsum_iv_par37_en,sc136_origenes_contra_celsum_iv_par37,CC IV 37 (English),CC IV 37,0.99,0.8,"37. Ἐγκαλεῖ δ' ἡμῖν ὡς ὑπὸ χειρῶν θεοῦ πλασθέντα εἰσαγαγοῦσιν ἄνθρωπον, τοῦ μὲν τῆς Γενέσεως βιβλίου οὔτ'ἐπὶ τῆς ποιήσεως τοῦ ἀνθρώπου οὔτ' ἐπὶ τῆς πλάσεως χεῖρας παραλαβόντος θεοῦ",37. He charges us with introducing a man who was shaped by the hands of God — whereas the book of Genesis neither in the making nor in the shaping of man introduces God's hands; th
c9024b62-6e1a-4e3b-b566-761adbedf80f,sc136_origenes_contra_celsum_iv_par38_en,sc136_origenes_contra_celsum_iv_par38,CC IV 38 (English),CC IV 38,0.99,0.72,"38. Εἶτ' ἐπεὶ προκείμενον ἦν αὐτῷ κακηγορεῖν τὰ γεγραμμένα, διεχλεύασε καὶ τὸ « Ἐπέβαλεν ὁ θεὸς ἔκστασιν ἐπὶ τὸν Ἀδάμ, καὶ ὕπνωσε. Καὶ ἔλαβε μίαν τῶν πλευρῶν αὐτοῦ καὶ ἀνεπλήρωσε σ","38. Then, since it was his purpose to calumniate what was written, he also mocked the passage: 'And God cast a deep sleep on Adam, and he slept. And he took one of his ribs and fil"
2724585c-570c-4dd5-9ab5-16fcf4883242,sc136_origenes_contra_celsum_iv_par43_en,sc136_origenes_contra_celsum_iv_par43,CC IV 43 (English),CC IV 43,0.99,0.39,"43. Ἀτοπωτάτην δὲ λέγει καὶ ἔξωρον παιδοποιΐαν, εἰ καὶ μὴ ὠνόμασε, δῆλον δ' ὅτι λέγων τὴν τοῦ Ἀβραάμ καὶ τῆς Σάρρας. Ῥίπτων δὲ καὶ τὰς τῶν ἀδελφῶν ἐπιβουλὰς ἤτοι τὸν Κάϊν ἐπιβουλεύ","43. He speaks of a most absurd and unseasonable childbirth—though he does not name it—clearly referring to that of Abraham and Sarah. And throwing in the schemes of brothers, he re"
a0c1b3fe-eeb5-4bf5-8420-7ba153e278a2,sc136_origenes_contra_celsum_iv_par44_a_en,sc136_origenes_contra_celsum_iv_par44_a,CC IV 44_a (English),CC IV 44_a,0.99,0.57,"Νύμφας τε καὶ θεραπαινίδας ἀνάγεσθαι ἐπὶ τροπολογίαν οὐχ ἡμεῖς διδάσκομεν, ἀλλ' ἄνωθεν ἀπὸ σοφῶν παρειλή-φαμεν · ὧν εἷς τις ἔφασκε διεγείρων τὸν ἀκροατὴν ἐπὶ τροπολογίας · « Λέγετέ","And it is not we who introduce the allegorization of nymphs and handmaidens, but we have received this from ancient wise men. One of them, exhorting his hearer to allegorical inter"
2ad24f17-1fb2-4cf7-b862-10247b3032d6,sc136_origenes_contra_celsum_iv_par42_en,sc136_origenes_contra_celsum_iv_par42,CC IV 42 (English),CC IV 42,0.99,0.32,"42. Ἔρριψε δ' ὁ Κέλσος τὰ περὶ τῆς περιστερᾶς, ἵνα δόξῃ ἀνεγνωκέναι τὸ βιβλίον τὴν Γένεσιν, οὐδὲν δυνηθεὶς εἰπεῖν πρὸς τὸ ἐλέγξαι πλασματῶδες τὸ κατὰ τὴν περιστεράν. Εἶθ' ὡς ἔθος α","42. Celsus threw in the material about the dove in order to appear to have read the book of Genesis, while being unable to say anything to disprove the authenticity of the account "
5c8496d0-b181-49d0-85f9-19322d460c78,sc136_origenes_contra_celsum_iv_par48_en,sc136_origenes_contra_celsum_iv_par48,CC IV 48 (English),CC IV 48,0.99,0.49,"48. Εἶτα ὡς εἰς τὸ μισεῖν μόνον καὶ ἀπεχθάνεσθαι τῷ κατ' Ἰουδαίους καὶ Χριστιανοὺς λόγῳ ἑαυτὸν ἐπιδεδωκώς, φησὶν ὅτι καὶ Ἰουδαίων καὶ Χριστιανῶν οἱ ἐπιεικέστεροι ταῦτ' ἀλληγοροῦσι ","48. Then, having devoted himself entirely to hatred and hostility toward the account as it concerns Jews and Christians, Celsus says that even the more refined among Jews and Chris"
27b49d54-5c4e-40a5-8c7b-9c7cc38053b9,sc136_origenes_contra_celsum_iv_par46_en,sc136_origenes_contra_celsum_iv_par46,CC IV 46 (English),CC IV 46,0.99,0.38,"46. Παραρρίπτει δ' ὁ Κέλσος τὴν ἀπέχθειαν, οἶμαι τοῦ Ἠσαῦ πρὸς τὸν Ἰακώβ, ἀνδρὸς κατὰ τὴν γραφὴν ὁμολο-γουμένου φαύλου · καὶ μὴ σαφῶς ἐκτιθέμενος τὰ περὶ τὸν Συμεὼν καὶ τὸν Λευΐ, ἐ","46. Celsus casually throws in the hostility of Esau toward Jacob—a man acknowledged by scripture to be base—and without setting out clearly what concerns Simeon and Levi, who aveng"
bd8f776e-6581-40cf-aab3-6d6276515b6f,sc136_origenes_contra_celsum_iv_par47_en,sc136_origenes_contra_celsum_iv_par47,CC IV 47 (English),CC IV 47,0.99,0.42,"47. Μετὰ ταῦτα ὁ Κέλσος ὁσίας ἕνεκεν μετὰ πάσης ἀσαφείας ὑπομιμνήσκεται τῶν ὀνειράτων τοῦ ἀρχιοινοχόου καὶ τοῦ ἀρχισιτοποιοῦ καὶ τοῦ Φαραὼ καὶ τῆς λύσεως αὐτῶν, ἐξ ἧς προήχθη ἀπὸ τ","47. After this, Celsus mentions—with a kind of pious pretense, yet with complete vagueness—the dreams of the chief cupbearer and the chief baker, and of Pharaoh, and their interpre"
0487ce69-0a1b-4bfb-9b7d-cd4138f7e55c,sc136_origenes_contra_celsum_iv_par4_en,sc136_origenes_contra_celsum_iv_par4,CC IV 4 (English),CC IV 4,0.99,0.56,"4. Λελέξεται οὖν ὅπερ ἡμῖν καὶ Ἰουδαίοις προσάγει ὁ Κέλσος καὶ πρὸς αὐτόν · ὅτι ἆρα, ὦ οὗτος, οἶδεν ὁ ἐπὶ πᾶσι θεὸς τὰ ἐν ἀνθρώποις ἢ οὐκ οἶδεν ; Ἀλλ' εἴπερ τίθης εἶναι θεὸν καὶ πρ","4. We shall therefore state what Celsus brings against both us and the Jews, and reply to him: Does the God who is over all things know, or not know, what goes on among human being"
b908d4f9-35a4-4d0a-bcd3-50c5590be708,sc136_origenes_contra_celsum_iv_par45_en,sc136_origenes_contra_celsum_iv_par45,CC IV 45 (English),CC IV 45,0.99,0.58,"45. Δέον δ' αὐτὸν τὸ φιλάληθες τῶν ἀναγραψάντων τὰς θείας γραφὰς ἀποδεξάμενον, μὴ κρυψάντων καὶ τὰ ἀπεμ-φαίνοντα, προσαχθῆναι καὶ περὶ τῶν λοιπῶν καὶ παραδοξο-τέρων ὡς οὐ πεπλασμέν","45. Celsus ought, having acknowledged the love of truth on the part of those who recorded the divine scriptures—since they did not conceal even what seemed incongruous—to have been"
32921400-748d-4d32-99c7-17788df9caa0,sc147_origenes_contra_celsum_v_par47_en,sc147_origenes_contra_celsum_v_par47,CC V 47 (English),CC V 47,0.99,0.53,"47. Τὸ δ' αἴτιον τῆς Ἰουδαίων περιτομῆς οὐ ταὐτόν ἐστι τῷ αἰτίῳ τῆς Λἰγυπτίων περιτομῆς ἢ Κόλχων · διὸ οὐχ ἡ αὐτὴ νομισθείη ἂν περιτομή. Καὶ ὥσπερ ὁ θύων οὐ τῷ αὐτῷ θύει, εἰ καὶ ὁμ",47. The reason for the circumcision of the Jews is not the same as the reason for the circumcision of the Egyptians or the Colchians; and therefore they should not be considered th
55c44cb3-45c6-4568-9285-764dd6c51560,sc147_origenes_contra_celsum_v_par63_a_en,sc147_origenes_contra_celsum_v_par63_a,CC V 63_a (English),CC V 63_a,0.99,0.07,"{ Καὶ βλασφημοῦσι δέ, φησίν, εἰς ἀλλήλους οὗτοι πάνδεινα ῥητὰ καὶ ἄρρητα · καὶ οὐκ ἂν εἴξαιεν οὐδὲ καθ' ὁτιοῦν εἰς ὁμόνοιαν, πάντῃ ἀλλήλους ἀποστυγοῦντες. Καὶ πρὸς ταῦτα δ' ἡμῖν εἴ","And 'they blaspheme one another,' he says, 'with terrible things both speakable and unspeakable, and they would not yield in the slightest toward harmony, utterly abhorring one ano"
c2d22aa0-b0c7-48db-b8d3-cd0955925128,sc147_origenes_contra_celsum_v_par61_a_en,sc147_origenes_contra_celsum_v_par61_a,CC V 61_a (English),CC V 61_a,0.99,0.1,"Ἔστω δέ τι καὶ τρίτον γένος τῶν ὀνομαζόντων ψυχικούς τινας καὶ πνευματικοὺς ἑτέρους · οἶμαι δ' αὐτὸν λέγειν τοὺς ἀπὸ Οὐαλεντίνου. Καὶ τί τοῦτο πρὸς ἡμᾶς τοὺς ἀπὸ τῆς ἐκκλησίας, κατ",Let there also be a third class of those who call some people 'psychic' (psychikous) and others 'spiritual' (pneumatikous); I think he means the followers of Valentinus. And what i
00f654b3-a2d3-439b-b69a-ea7a5bcbf4a4,sc147_origenes_contra_celsum_vi_par14_en,sc147_origenes_contra_celsum_vi_par14,CC VI 14 (English),CC VI 14,0.99,0.17,"14. Καίτοι γε ἄλλους μέν φησιν ἀπαιδευτοτάτους εἶναι καὶ ἀνδράποδα καὶ ἀμαθεστάτους ὁ Κέλσος, τοὺς μὴ ἐπιστα-μένους αὐτοῦ τὰ πράγματα μηδὲ παιδευθέντας τὰ Ἑλλήνων μαθήματα · ἡμεῖς ","And yet Celsus says that some are most uneducated, slavish, and utterly ignorant—those who do not know his subjects or have not been trained in Greek learning. But we say that the "
c52b6cfd-7eda-43ae-a1a2-d93e4f77652f,sc147_origenes_contra_celsum_vi_par17_b_en,sc147_origenes_contra_celsum_vi_par17_b,CC VI 17_b (English),CC VI 17_b,0.99,0.43,"Ἀλλὰ καὶ ὁ σωτὴρ ἡμῶν καὶ κύριος λόγος τοῦ θεοῦ τὸ μέγεθος παριστὰς τῆς γνώσεως τοῦ πατρός, ὅτι κατ' ἀξίαν προηγουμένως αὐτῷ μόνῳ λαμβάνεται καὶ γινώσκεται, δευτέρως δὲ τοῖς ἐλλαμπ","But our Savior too and Lord, the Word of God (logos tou theou), demonstrating the greatness of the knowledge of the Father—that it is primarily and in the fullest sense apprehended"
eb4a6b10-1690-445c-8083-d90145845d48,sc147_origenes_contra_celsum_v_par5_en,sc147_origenes_contra_celsum_v_par5,CC V 5 (English),CC V 5,0.99,0.32,5. Ἀγγέλους γὰρ καλέσαι μὴ ἀναλαβόντας τὴν ὑπὲρ ἀνθρώπους περὶ αὐτῶν ἐπιστήμην οὐκ εὔλογον. Ἵνα δὲ καὶ καθ' ὑπόθεσιν ἡ περὶ αὐτῶν ἐπιστήμη θαυμάσιός τις οὖσα καὶ ἀπόρρητος καταληφθ,"5. For it is not reasonable to call them angels if they have not received superhuman knowledge concerning human beings. And in order that, even on hypothesis, their knowledge may b"
44abea14-ac3b-479e-8d29-436d45b73c73,sc147_origenes_contra_celsum_vi_par25_a_en,sc147_origenes_contra_celsum_vi_par25_a,CC VI 25_a (English),CC VI 25_a,0.99,0.27,"Ἔτι δὲ ὁ Κέλσος μελαίνῃ γραμμῇ παχείᾳ φησὶ διειλημ-μένον εἶναι τὸ διάγραμμα, καὶ ταύτην ἔφασκεν εἰρῆσθαι αὐτῷ τὴν Γέενναν, οὖσαν καὶ Τάρταρον. Τὴν δὲ Γέενναν ἡμεῖς ἐν τῷ εὐαγγελίῳ ","Furthermore, Celsus says that the diagram was divided by a thick black line, and that this was said to represent Gehenna (Geenna), which is also Tartarus. But we who find Gehenna w"
dd7bf3a5-9a27-4681-bd7f-5d2329885d3c,sc147_origenes_contra_celsum_vi_par12_en,sc147_origenes_contra_celsum_vi_par12,CC VI 12 (English),CC VI 12,0.99,0.14,"12. Διὸ μεταβαίνομεν ἐπ' ἄλλην Κέλσου κατηγορίαν, οὐδὲ τὰς λέξεις ἡμῶν εἰδότος ἀλλ' ἐκ παρακουσματίων φήσαντος ὅτι φαμὲν τὴν ἐν ἀνθρώποις σοφίαν μωρίαν εἶναι παρὰ θεῷ, τοῦ Παύλου λ","Therefore we pass on to another of Celsus's accusations, wherein he does not even know our exact words, but from partial hearings claims that we say the wisdom among human beings i"
b4de7ba1-0d59-467e-81ac-d9f41b49b761,sc147_origenes_contra_celsum_vi_par30_en,sc147_origenes_contra_celsum_vi_par30,CC VI 30 (English),CC VI 30,0.99,0.18,"30. Εἶθ' ἑξῆς ἐπαναλαμβάνει τὰ περὶ τῶν ἑπτὰ ἀρχόν-των δαιμόνων, μηδαμῶς μὲν ὑπὸ Χριστιανῶν ὀνομαζομένων οἶμαι δ' ὑπὸ Ὀφιανῶν παραλαμβανομένων. Καὶ εὕρομέν γε ἐν ᾧ καὶ ἡμεῖς δι' ἐκ","Then Celsus takes up again the subject of the seven ruling demons (archontes daimones), which are by no means named by Christians but, I think, are employed by the Ophians. And we "
1ede8d79-8644-4e71-bfc6-ff3a508b2302,sc147_origenes_contra_celsum_vi_par32_a_en,sc147_origenes_contra_celsum_vi_par32_a,CC VI 32_a (English),CC VI 32_a,0.99,0.14,"Χρὴ μέντοι εἰδέναι ὅτι οἱ ταῦτα συνταξάμενοι, οὔτε τὰ μαγείας νοήσαντες οὔτε τὰ τῶν θείων γραφῶν διακρίναντες, πάντ' ἔφυραν · ἀπὸ μὲν μαγείας τὸν Ἰαλδαβαὼθ <λαβόντες> καὶ τὸν Ἀσταφ","One must know, however, that those who compiled these things, having understood neither the principles of magic nor those of the divine Scriptures, confused everything together. Fr"
1f90088d-3065-4de4-8bec-410bda7f7cc6,sc147_origenes_contra_celsum_vi_par33_en,sc147_origenes_contra_celsum_vi_par33,CC VI 33 (English),CC VI 33,0.99,0.18,"33. Εἶθ' ἑξῆς ἄλλους μύθους ὁ Κέλσος ἐκτίθεται, ὥς τινων εἰς τὰς ἀρχοντικὰς μορφὰς ἐπανερχομένων, ὥστε τινὰς μὲν γίνεσθαι λέοντας ἄλλους δὲ ταύρους καὶ ἄλλους δράκοντας ἢ ἀετοὺς ἢ ","Then Celsus sets forth other myths, about certain people returning to the forms of the ruling archons, so that some become lions, others bulls, others dragons, eagles, bears, or do"
13bab817-1701-4763-b9ef-a57b9de5005a,sc147_origenes_contra_celsum_vi_par35_a_en,sc147_origenes_contra_celsum_vi_par35_a,CC VI 35_a (English),CC VI 35_a,0.99,0.31,"Τὸ δ' ἀπορροίας ἐκκλησίας ἐπιγείου καὶ περιτομῆς τάχα ἐλήφθη ἀπὸ τοῦ ὑπό τινων λέγεσθαι ἐκκλησίας τινὸς ἐπου-ρανίου καὶ κρείττονος αἰῶνος ἀπόρροιαν εἶναι τὴν ἐπὶ γῆς ἐκκλησίαν, καὶ",The talk of 'emanations' (aporroiai) of an earthly church and circumcision was perhaps derived from someone's teaching that the church on earth is an emanation of a certain heavenl
0580ba83-7a74-41a4-b77c-6c54c8575af9,sc147_origenes_contra_celsum_vi_par40_en,sc147_origenes_contra_celsum_vi_par40,CC VI 40 (English),CC VI 40,0.99,0.42,"40. Μετὰ ταῦτα παραπλήσιόν τι ποιεῖν μοι δοκεῖ τοῖς διὰ πολλὴν τὴν πρὸς Χριστιανοὺς ἀπέχθειαν διαβεβαιουμένοις πρὸς τοὺς μηδαμῶς εἰδότας τὰ Χριστιανῶν, ὅτι ἄρα τῇ πείρᾳ κατειλήφασι","After this, he seems to me to do something similar to those who, out of great hostility toward Christians, assure people who know nothing about Christianity that Christians have be"
f06ffa01-ebfe-4a4b-a7d1-1aef08d2202c,sc147_origenes_contra_celsum_vi_par26_b_en,sc147_origenes_contra_celsum_vi_par26_b,CC VI 26_b (English),CC VI 26_b,0.99,0.15,"Οὔτ' οὖν <οἱ κατασκευάσαντες> τὸ διάγραμμα οὔτε Κέλσος οἶδε τὸν περὶ Γεέννης λόγον · ἐπεὶ οὔτ' ἂν ἐκεῖνοι ζωγραφίας καὶ διαγράμματα ἐσεμνοποίουν ὡς δι' αὐτῶν παριστάντες τὸ ἀληθές,","Therefore neither those who constructed the diagram nor Celsus understands the true account of Gehenna. For if they did, the former would not have dignified their paintings and dia"
f237f230-3352-4872-9974-81dcf1c8b971,sc147_origenes_contra_celsum_vi_par44_en,sc147_origenes_contra_celsum_vi_par44,CC VI 44 (English),CC VI 44,0.99,0.16,"44. Οὐ γὰρ οἷόν τ' ἦν ὁμοίως εἶναι τῷ οὐσιωδῶς ἀγαθῷ ἀγαθὸν τὸ κατὰ συμβεβηκὸς καὶ ἐξ ἐπιγενήματος ἀγαθόν · ὅπερ τῷ μέν, ἵν' οὕτως ὀνομάσω, τὸν ζῶντα ἄρτον ἀναλαμ-βάνοντι εἰς τὴν τ",For it was not possible for that which is good by accident (kata symbebekos) and by addition to be equally good as that which is good in essence (ousiodos agathon). For the one who
1b585cc9-655b-46c4-be66-973e950f097d,sc147_origenes_contra_celsum_vi_par4_a_en,sc147_origenes_contra_celsum_vi_par4_a,CC VI 4_a (English),CC VI 4_a,0.99,0.22,"Πρῶτον δὲ ἡμῶν σοφοί, Μωϋσῆς ὁ ἀρχαιότατος καὶ οἱ ἑξῆς αὐτῷ προφῆται, « οὐδαμῶς » « ῥητὸν » ἐπιστάμενοι τὸ πρῶτον ἀγαθὸν ἔγραψαν μέν, ὡς θεοῦ ἑαυτὸν ἐμφανίζοντος τοῖς ἀξίοις καὶ ἐπ","The first of our sages, Moses the most ancient and the prophets who followed him, knowing full well that the first Good is in no way 'expressible' (rheton), nonetheless wrote—as Go"
7ed1b540-871f-4982-b9e8-a1b6ae2bbead,sc147_origenes_contra_celsum_vi_par35_en,sc147_origenes_contra_celsum_vi_par35,CC VI 35 (English),CC VI 35,0.99,0.15,"35. Τὸ μὲν γὰρ χρῆσθαι προφητῶν λόγοις ἡμῶν ἐστι, τῶν παριστάντων Ἰησοῦν εἶναι τὸν προκεκηρυγμένον ὑπ' αὐτῶν Χριστὸν καὶ ἀποδεικνύντων ἐκ τῶν προφητικῶν τὰ ἐν τοῖς εὐαγγελίοις περὶ","For the use of the words of the prophets belongs to us, who demonstrate that Jesus is the Christ (Christos) proclaimed in advance by them, and who prove from the prophetic writings"
0c4da9f4-6d5c-4a2d-b896-3197d35d06eb,sc167_clemens_epistula_ad_corinthios_chap14_en,sc167_clemens_epistula_ad_corinthios_chap14,I Clem. 14 (English),I Clem. 14,0.99,0.44,"14. 1. Δίκαιον οὖν καὶ ὅσιον, ἄνδρες ἀδελφοί, ὑπηκόους ἡμᾶς μᾶλλον γενέσθαι τῷ θεῷ ἢ τοῖς ἐν ἀλαζονείᾳ καὶ ἀκατα-στασίᾳ μυσεροῦ ζήλους ἀρχηγοῖς ἐξακολουθεῖν. 2. Βλάβην γὰρ οὐ τὴν τ","14.1. It is, therefore, just and holy, men and brothers, that we should be obedient to God rather than follow those who in arrogance and disorder are the ringleaders of detestable "
f1cadd6f-6ce4-4e79-8597-8108ed62a40d,sc167_clemens_epistula_ad_corinthios_chap21_en,sc167_clemens_epistula_ad_corinthios_chap21,I Clem. 21 (English),I Clem. 21,0.99,0.39,"21. 1. Ὁρᾶτε, ἀγαπητοί, μὴ αἱ εὐεργεσίαι αὐτοῦ αἱ πολλαὶ γένωνται εἰς κρίμα ἡμῖν, ἐὰν μὴ ἀξίως αὐτοῦ πολιτευόμενοι τὰ καλὰ καὶ εὐάρεστα ἐνώπιον αὐτοῦ ποιῶμεν μεθ' ὁμονοίας. 2. Λέγε","21.1. Take care, beloved, lest his many benefactions become a judgment upon us, if we do not conduct ourselves worthily of him, and do what is good and pleasing before him in conco"
f992b8fb-23d2-4a85-8579-0a20a8bb52f5,sc167_clemens_epistula_ad_corinthios_chap12_en,sc167_clemens_epistula_ad_corinthios_chap12,I Clem. 12 (English),I Clem. 12,0.99,0.23,12. 1. Διὰ πίστιν καὶ φιλοξενίαν ἐσώθη Ῥαὰβ ἡ πόρνη. 2. Ἐκπεμφθέντων γὰρ ὑπὸ Ἰησοῦ τοῦ τοῦ Ναυὴ κατασκόπων εἰς τὴν Ἱεριχὼ ἔγνω ὁ βασιλεὺς τῆς γῆς ὅτι ἥκασιν κατασκο-πεῦσαι τὴν χώρα,"12.1. Because of her faith and hospitality Rahab the harlot was saved. 2. For when the spies were sent by Joshua son of Nun to Jericho, the king of the land learned that they had c"
49fb74c7-bb7e-4830-9376-d300e14927e7,sc167_clemens_epistula_ad_corinthios_chap2_en,sc167_clemens_epistula_ad_corinthios_chap2,I Clem. 2 (English),I Clem. 2,0.99,0.55,"2. 1. Πάντες τε ἐταπεινοφρονεῖτε μηδὲν ἀλαζονευόμενοι, ὑποτασσόμενοι μᾶλλον ἢ ὑποτάσσοντες, ἥδιον διδόντες ἢ λαμβάνοντες. Τοῖς ἐφοδίοις τοῦ Χριστοῦ ἀρκούμενοι καὶ προσέχοντες τοὺς ","2.1. And all of you were humble-minded, boasting in nothing, submitting rather than dominating, giving more gladly than receiving. Content with the provisions of Christ and attendi"
304d9cc1-8bda-477a-ba93-848a3ffc5bb8,sc167_clemens_epistula_ad_corinthios_chap35_en,sc167_clemens_epistula_ad_corinthios_chap35,I Clem. 35 (English),I Clem. 35,0.99,0.24,"35. 1. Ὡς μακάρια καὶ θαυμαστὰ τὰ δῶρα τοῦ θεοῦ, ἀγαπητοί. 2. Ζωὴ ἐν ἀθανασίᾳ, λαμπρότης ἐν δικαιοσύνῃ, ἀλήθεια ἐν παρρησίᾳ, πίστις ἐν πεποιθήσει, ἐγκράτεια ἐν ἁγιασμῷ · καὶ ταῦτα ","35.1. How blessed and wonderful, beloved, are the gifts of God! 2. Life in immortality, splendor in righteousness, truth in boldness, faith in confidence, self-control in holiness—"
b75dbdf0-7f28-4bbb-8cd7-b1fe0bcb1bf3,sc167_clemens_epistula_ad_corinthios_chap43_en,sc167_clemens_epistula_ad_corinthios_chap43,I Clem. 43 (English),I Clem. 43,0.99,0.73,"43. 1. Καὶ τί θαυμαστόν, εἰ οἱ ἐν Χριστῷ πιστευθέντες παρὰ θεοῦ ἔργον τοιοῦτο κατέστησαν τοὺς προειρημένους ; ὅπου καὶ ὁ μακάριος « πιστὸς θεράπων ἐν ὅλῳ τῷ οἴκῳ » Μωϋσῆς τὰ διατετ","43.1. And what is remarkable, if those who were entrusted with such a work by God through Christ appointed the aforementioned persons? For even the blessed Moses, 'a faithful serva"
7af6ed07-03a5-4820-9e01-752950697ef7,sc167_clemens_epistula_ad_corinthios_chap46_en,sc167_clemens_epistula_ad_corinthios_chap46,I Clem. 46 (English),I Clem. 46,0.99,0.61,"46. 1. Τοιούτοις οὖν ὑποδείγμασιν κολληθῆναι καὶ ἡμᾶς δεῖ, ἀδελφοί. 2. Γέγραπται γάρ · « Κολλᾶσθε τοῖς ἁγίοις, ὅτι οἱ κολλώμενοι αὐτοῖς ἁγιασθήσονται. » 3. Καὶ πάλιν ἐν ἑτέρῳ τόπῳ ","46.1. Therefore we too must cleave to such examples, brethren. 2. For it is written: 'Cleave to the holy ones, for those who cleave to them will be made holy.' 3. And again in anot"
c9d60e7b-62a8-4458-8986-dd3b40b0479a,sc167_clemens_epistula_ad_corinthios_chap47_en,sc167_clemens_epistula_ad_corinthios_chap47,I Clem. 47 (English),I Clem. 47,0.99,0.62,47. 1. Ἀναλάβετε τὴν ἐπιστολὴν τοῦ μακαρίου Παύλου τοῦ ἀποστόλου. 2. Τί πρῶτον ὑμῖν ἐν ἀρχῇ τοῦ εὐαγγε-λίου ἔγραψεν ; 3. Ἐπ' ἀληθείας πνευματικῶς ἐπέστειλεν ὑμῖν περὶ ἑαυτοῦ τε καὶ,47.1. Take up the epistle of the blessed apostle Paul. 2. What did he first write to you at the beginning of the Gospel? 3. In truth he wrote to you with spiritual insight concerni
0e211ae1-4efa-4b0b-9d52-7601e3dd4185,sc167_clemens_epistula_ad_corinthios_chap18_en,sc167_clemens_epistula_ad_corinthios_chap18,I Clem. 18 (English),I Clem. 18,0.99,0.45,"18. 1. Τί δὲ εἴπωμεν ἐπὶ τῷ μεμαρτυρημένῳ Δαυίδ ; πρὸς ὃν εἶπεν ὁ θεός · « Εὗρον ἄνδρα κατὰ τὴν καρδίαν μου, Δαυὶδ τὸν τοῦ Ἰεσσαί · ἐν ἐλέει αἰωνίῳ ἔχρισα αὐτόν. » 2. Ἀλλὰ καὶ αὐτὸ","18.1. But what shall we say about the well-attested David? Of whom God said: 'I have found a man after my own heart, David the son of Jesse; with eternal mercy I have anointed him."
