edge_id,translation_id,original_id,translation_label,original_label,p_same_content,coverage_choice,original_excerpt,translation_excerpt
3f223f12-db0b-4544-9448-799b246feb38,sc147_origenes_contra_celsum_vi_par34_en,sc147_origenes_contra_celsum_vi_par34,CC VI 34 (English),CC VI 34,0.06,partial,"34. Μετὰ δὲ τὸ ἐκθέσθαι τὰ προειρημένα καὶ τὰ ἀνάλογον αὐτοῖς, ἅτινα ἡμεῖς προσεθήκαμεν, τοιαῦτά φησιν ὁ Κέλσος · Οἱ δ' ἔτι προστιθέασιν ἄλλα ἐπ' ἄλλοις, προφητῶν λόγους καὶ κύκλου","After setting forth the aforementioned matters and the things analogous to them that we have added, Celsus says: 'And still others add yet more things upon things—words of prophets"
55c44cb3-45c6-4568-9285-764dd6c51560,sc147_origenes_contra_celsum_v_par63_a_en,sc147_origenes_contra_celsum_v_par63_a,CC V 63_a (English),CC V 63_a,0.07,partial,"{ Καὶ βλασφημοῦσι δέ, φησίν, εἰς ἀλλήλους οὗτοι πάνδεινα ῥητὰ καὶ ἄρρητα · καὶ οὐκ ἂν εἴξαιεν οὐδὲ καθ' ὁτιοῦν εἰς ὁμόνοιαν, πάντῃ ἀλλήλους ἀποστυγοῦντες. Καὶ πρὸς ταῦτα δ' ἡμῖν εἴ","And 'they blaspheme one another,' he says, 'with terrible things both speakable and unspeakable, and they would not yield in the slightest toward harmony, utterly abhorring one ano"
644c563f-e781-43d8-8874-bfefedca1741,sc147_origenes_contra_celsum_vi_par13_en,sc147_origenes_contra_celsum_vi_par13,CC VI 13 (English),CC VI 13,0.07,partial,"13. Οὐκοῦν κατὰ ταῦτα ἡ μέν τις θεία σοφία ἐστίν, ἡ δ' ἀνθρωπίνη. Καὶ ἡ μὲν ἀνθρωπίνη ἐστὶν ἡ καθ' ἡμᾶς λεγομένη « σοφία τοῦ κόσμου », ἥτις ἐστὶ « μωρία παρὰ τῷ θεῷ » · ἡ δὲ θεία κ","Accordingly, in these terms there is one wisdom that is divine and another that is human. The human wisdom is what we call 'the wisdom of this world' (sophia tou kosmou), which is "
86528ec7-a84a-445d-bc3f-93052933f7eb,sc147_origenes_contra_celsum_vi_par1_en,sc147_origenes_contra_celsum_vi_par1,CC VI 1 (English),CC VI 1,0.07,partial,"1. {Ἕκτον τοῦτον ἐνιστάμενοι λόγον πρὸς τὰς Κέλσου κατὰ Χριστιανῶν κατηγορίας χρῄζομεν ἐν αὐτῷ, ἱερὲ Ἀμβρόσιε, ἀγωνίσασθαι οὐ πρὸς τὰ ἀπὸ φιλοσοφίας ὑπ' αὐτοῦ ἐκτιθέμενα, ὡς οἰηθεί","As we undertake this sixth book against Celsus's accusations of Christians, we need in it, sacred Ambrose, to contend not against arguments set forth by him from philosophy, as one"
346b82ef-fe6d-499e-a700-9c3ac468e325,sc147_origenes_contra_celsum_vi_par42_b_en,sc147_origenes_contra_celsum_vi_par42_b,CC VI 42_b (English),CC VI 42_b,0.07,partial,"Εἶτ' ἐκθέμενος τὰ τοιαῦτα καὶ μὴ παραμυθησάμενος, τίνα τρόπον ἐκεῖνα μὲν λόγου ἔχεται κρείττονος ταῦτα δέ ἐστιν ἐκείνων παρακούσματα, διαλοιδορεῖται ἡμῖν λέγων μὴ εἶναι ἐκεῖνα ὅμοι","Then, having set forth these things without explaining how those ideas are in any way superior to ours or how our teaching is a mere distortion of them, he abuses us saying that ou"
5bef0bb0-d461-497f-b75d-639560ffacb6,sc147_origenes_contra_celsum_vi_par45_en,sc147_origenes_contra_celsum_vi_par45,CC VI 45 (English),CC VI 45,0.07,partial,"45. Ἐπεὶ δὲ καὶ τὰ περὶ τοῦ καλουμένου Ἀντιχρίστου παραρριπτεῖ ὁ Κέλσος, οὔτε τὰ ἐν τῷ Δανιὴλ οὔτε τὰ παρὰ τῷ Παύλῳ ἀναγνοὺς περὶ αὐτοῦ εἰρημένα οὔτε τὰ ἐν τοῖς εὐαγγελίοις ὑπὸ τοῦ","Since Celsus also touches in passing on the doctrine of the so-called Antichrist (Antichristos), not having read what is said about him in Daniel, nor what Paul teaches about him, "
54e53009-c461-4b07-804d-487ce822d479,sc147_origenes_contra_celsum_vi_par49_b_en,sc147_origenes_contra_celsum_vi_par49_b,CC VI 49_b (English),CC VI 49_b,0.07,partial,"Ἀπεφήνατο δὲ μάλα εὐηθικὴν εἶναι καὶ τὴν περὶ ἀνθρώπων γενέσεως γραφήν, μήτε τιθεὶς τὰς λέξεις μήτ' ἀγωνιζόμενος πρὸς αὐτάς · οὐ γὰρ εἶχεν οἶμαι λόγους ἀνατρέψαι δυναμέ-νους τὸ « κ","Celsus has also declared the account of the creation of human beings to be 'quite foolish' (mala euethike), neither quoting the actual words nor contending against them. For he did"
eed5090b-c6f8-44fe-802a-67589dd07b9d,sc150_origenes_contra_celsum_vii_par2_en,sc150_origenes_contra_celsum_vii_par2,CC VII 2 (English),CC VII 2,0.07,not_translation,2. Πρόκειται δὲ νῦν τῷ Κέλσῳ κατηγορῆσαι τοῦ φάσκοντος λόγου ὑπὸ τῶν παρὰ Ἰουδαίοις προφητῶν προφητεύεσθαι τὰ περὶ τὸν Χριστὸν Ἰησοῦν. Καὶ πρῶτόν γε κατ' ἀρχὰς ἐξετάζομεν ὧν οἴεται,"2. Then Celsus says that the prophets foretold things concerning the Christ of God, and he now addresses both Jews and Christians together. But he does not wish to concede that the"
085a0936-0f9b-4336-82af-0389427f195a,sc172_epistula_barnabae_chap_12_verset_5a_7c_en,sc172_epistula_barnabae_chap_12_verset_5a_7c,Barn. 12.5a-7c (English),Barn. 12.5a-7c,0.07,partial,"5a. Πάλιν Μωϋσῆς ποιεῖ τύπον τοῦ Ἰησοῦ, ὅτι δεῖ αὐτὸν παθεῖν, καὶ αὐτὸς ζωοποιήσει, ὃν δόξουσιν ἀπολωλεκέναι ἐν σημείῳ, πίπτοντος τοῦ Ἰσραήλ. 5b. Ἐποίησεν γὰρ κύριος πάντα ὄφιν δάκ","Moreover Moses himself says: 'And the Lord spoke to Moses and said: Make yourself a serpent of bronze and hang it upon a pole; and everyone who is bitten, when he sees it, will liv"
e558cf49-fc0f-4530-ba0c-734af121d2bd,sc172_epistula_barnabae_chap_13_verset_2a_3_en,sc172_epistula_barnabae_chap_13_verset_2a_3,Barn. 13.2a-3 (English),Barn. 13.2a-3,0.07,not_translation,"2a. Ἀκούσατε οὖν περὶ τοῦ λαοῦ τί λέγει ἡ γραφή · « Ἐδεῖτο δὲ Ἰσαὰκ περὶ Ῥεβέκκας τῆς γυναικὸς αὐτοῦ, ὅτι στεῖρα ἧν · καὶ συνέλαβεν. 2b. Εἶτα καὶ ἐξῆλθεν Ῥε-βέκκα πυθέσθαι παρὰ κυρ","And in another prophecy Jacob speaks more clearly to his son Joseph, saying: 'Behold, the Lord has not deprived me of your face; bring me your sons that I may bless them.' And he b"
91989e1a-67ff-4543-8373-3acbdc3a75fc,sc53bis_hermas_pastor_chap2_en,sc53bis_hermas_pastor_chap2,"Hermas, Past. 2 (English)","Hermas, Past. 2",0.07,not_translation,"1. Μετὰ τὸ λαλῆσαι αὐτὴν τὰ ῥήματα ταῦτα ἐκλείσθησαν οἱ οὐρανοί · κἀγὼ ὅλος ἤμην πεφρικὼς καὶ λυπούμενος. Ἔλε-γον δὲ ἐν ἐμαυτῷ · Εἰ αὕτη μοι ἡ ἁμαρτία ἀναγράφεται, πῶς δυνήσομαι σω","In this opening vision, Hermas sees Rhoda, a woman who had previously been his mistress, appearing to him in a heavenly vision after her death. She tells him that she has been rais"
e806cbcf-6c75-4ea2-83b5-96b0013a9be4,sc53bis_hermas_pastor_chap91_en,sc53bis_hermas_pastor_chap91,"Hermas, Past. 91 (English)","Hermas, Past. 91",0.07,not_translation,"1. Τί οὖν, φημί, κύριε, ἐὰν οὗτοι οἱ ἄνθρωποι, τοιοῦτοι ὄντες, μετανοήσωσι καὶ ἀποβάλωσι τὰς ἐπιθυμίας τῶν γυναικῶν τού-των, καὶ ἐπανακάμψωσιν ἐπὶ τὰς παρθένους καὶ ἐν τῇ δυνάμει α",The ninth parable describes those from the fifth and sixth mountains and the condition of their stones after passing through the gate. Those from the fifth mountain — rough and ste
cf37a659-c78e-454e-beb8-e2adb2515e3c,passage_sen_prov_4_1_en,passage_sen_prov_4_1,"Seneca, De Prov. 4.1: Calamity Belongs to Great Men (English)","Seneca, De Prov. 4.1: Calamity Belongs to Great Men",0.08,not_translation,Latin: Prosperae res et in plebem ac vilia ingenia deveniunt ; at calamitates terroresque mortalium sub iugum mittere proprium magni viri est. Semper vero esse felicem et sine mors,"Seneca, On Providence 4.1. On how fortune's severity against the good man is not cruelty but a contest: 'I find nothing worthy of you on earth; therefore I challenge you with what "
b4870ffa-244c-4fe9-8338-3c132dc92320,sc136_origenes_contra_celsum_iv_par2_en,sc136_origenes_contra_celsum_iv_par2,CC IV 2 (English),CC IV 2,0.08,partial,"2. Ὅτι δὲ καὶ Χριστιανῶν τινες καὶ Ἰουδαῖοι, οἱ μὲν καταβεβηκέναι <λέγουσιν,> οἱ δὲ καταβήσεσθαι εἰς τὴν γῆν τινα θεὸν ἢ θεοῦ υἱὸν τῶν τῇδε δικαιωτήν, τοῦτ' αἴσχιστον, καὶ οὐδὲ δεῖ","2. And having said that Christ is said by us to have descended and by the Jews to be about to descend as a judge, he supposes this accusation is self-evident as being most shameful"
0da330f2-b1ca-4396-9753-3c697b059ba4,sc147_origenes_contra_celsum_v_par35_en,sc147_origenes_contra_celsum_v_par35,CC V 35 (English),CC V 35,0.08,partial,"35. {Διὰ τούτων δὲ ὁδεύειν δοκεῖ τῷ Κέλσῳ ὁ λόγος ἐπὶ τὸ δεῖν πάντας ἀνθρώπους κατὰ τὰ πάτρια ζῆν, οὐκ ἂν μεμφθέντας ἐπὶ τούτῳ · Χριστιανοὺς δὲ τὰ πάτρια κατα-λιπόντας καὶ οὐχ ἕν τ","35. Celsus argues, on the basis of the diversity of religious customs, that everyone should live according to the ancestral customs (ta patria) of their own nation, without trying "
329cf8f6-c3bc-4778-b7df-1f72139feb2a,sc147_origenes_contra_celsum_v_par42_en,sc147_origenes_contra_celsum_v_par42,CC V 42 (English),CC V 42,0.08,partial,42. Δῆλον δ' ὅτι ἐν τούτοις ἐγκαλεῖ Ἰουδαίοις ὡς ψευδῶς ὑπολαμβάνουσιν ἑαυτοὺς εἶναι ἐκλεκτὴν μερίδα παρὰ πάντα τὰ ἔθνη τοῦ ἐπὶ πᾶσι θεοῦ. Καὶ ἀλαζονείας γοῦν αὐτῶν κατηγορεῖ ὡς αὐ,42. Celsus charges that it is arrogance (alazoneia) for the Jews to have claimed that God is specially devoted to them and has revealed himself to them in a way he has not to other
5ed925e2-fbbb-404d-a12f-4d7a5eb1afdc,sc147_origenes_contra_celsum_v_par42_a_en,sc147_origenes_contra_celsum_v_par42_a,CC V 42_a (English),CC V 42_a,0.08,partial,"Ὁποῖον δ' ἦν παρ' αὐτοῖς τὸ ἐξ ἔτι ἁπαλῶν ὀνύχων διδάσκεσθαι ὑπεραναβαίνειν μὲν πᾶσαν τὴν αἰσθητὴν φύσιν καὶ μηδαμοῦ αὐτῆς νομίζειν ἱδρῦσθαι τὸν θεόν, ἄνω δὲ καὶ ὑπὲρ τὰ σώματα ζητ",How noble it was for the Jews to be taught to transcend the world of sensory perception and to honor the God who is above all sensory things! Most nations worshipped sensory object
33a88a53-1d53-4f42-a65c-a7a0a1593d6a,sc147_origenes_contra_celsum_v_par8_en,sc147_origenes_contra_celsum_v_par8,CC V 8 (English),CC V 8,0.08,partial,"8. Ἐπεὶ δὲ φάσκομεν αὐτὸν συγκεχύσθαι ἔκ τινων παρα-κουσμάτων, φέρε καὶ ταῦτα ἡμεῖς κατὰ τὸ δυνατὸν ἡμῖν τρανώσωμεν καὶ παραστήσωμεν ὅτι, Κέλσου νομίζοντος ἰουδαϊκὸν εἶναι τὸ προσκ","Since we claim that he is confused by certain misunderstandings, come let us also clarify these matters as best we can, and demonstrate that, while Celsus supposes it to be a Jewis"
9c528e1a-c8fe-493c-922d-20909364236d,sc147_origenes_contra_celsum_vi_par17_en,sc147_origenes_contra_celsum_vi_par17,CC VI 17 (English),CC VI 17,0.08,partial,"17. Ἐπεὶ δ' ἑξῆς ἐξευτελίσαι βουλόμενος τὰ περὶ βασιλείας θεοῦ γεγραμμένα παρ' ἡμῖν τούτων μὲν οὐδὲν παρέθετο ὡς οὐδὲ τῆς παρ' αὐτῷ ἄξιον ἀναγραφῆς, τάχα ἐπεὶ μηδὲ ᾔδει αὐτά, Πλάτω","Since next he wishes to belittle what is written among us concerning the kingdom of God (basileia theou), he cites none of our texts—as though none were worthy of his notice—perhap"
41ef3fb7-9f73-403d-8da3-7274fd151abe,sc147_origenes_contra_celsum_vi_par20_en,sc147_origenes_contra_celsum_vi_par20,CC VI 20 (English),CC VI 20,0.08,partial,"20. Ἄντικρυς γὰρ τοῖς ἀκούειν δυναμένοις παρίστησι τὰ μὲν αἰσθητὰ λέγων αὐτὰ « βλεπόμενα », τὰ δὲ νοητὰ καὶ νῷ μόνῳ καταληπτὰ ὀνομάζων « μὴ βλεπόμενα ». Οὗτος δὲ καὶ « πρόσκαιρα » ","For Paul plainly shows to those who are able to hear that the things perceived by the senses he calls 'visible' (blepomena), while the things apprehended by the intellect (noeta) a"
760bd389-5d31-4c37-a87f-83b3e62c5c36,sc147_origenes_contra_celsum_vi_par16_en,sc147_origenes_contra_celsum_vi_par16,CC VI 16 (English),CC VI 16,0.08,partial,"16. Μετὰ ταῦτα τὴν κατὰ τῶν πλουσίων ἀπόφασιν τοῦ Ἰησοῦ, εἰπόντος · « Εὐκοπώτερον κάμηλον εἰσελθεῖν διὰ τρήματος ῥαφίδος ἢ πλούσιον εἰς τὴν βασιλείαν τοῦ θεοῦ », φησὶν ἄντικρυς ἀπὸ","After this, Celsus takes Jesus's pronouncement against the rich—'It is easier for a camel to go through the eye of a needle than for a rich man to enter the kingdom of God'—and say"
cd4e3c43-6369-4071-a272-4b19c80122cc,passage_boethius_cons_67_en,passage_boethius_cons_67,"Boethius, Cons. 67: Light of Truth (Verse) (English)","Boethius, Cons. 67: Light of Truth (Verse)",0.09,partial,"Non quicquid Tagus aureis harenis donat aut Hermus rutilante ripa aut Indus calido propinquus orbi candidis miscens virides lapillos, inlustrent aciem magisque {magisque} caecos in","Boethius, Consolation of Philosophy, passage 67: Light of Truth (Verse). Whatever the Tagus gives with its golden sands, or the Hermus with its ruddy bank, or the Indus near the to"
c8c775d4-adfa-4456-9a50-ee7d40b2c109,sc123_melito_peri_pascha_chap6_en,sc123_melito_peri_pascha_chap6,"Melito, PP 6 (English)","Melito, PP 6",0.09,not_translation,"Ἡ γοῦν τοῦ προβάτου σφαγὴ καὶ ἡ τοῦ πάσχα πομπὴ καὶ ἡ τοῦ νόμου γραφὴ εἰς Χριστὸν Ἰησοῦν κεχώρηκεν, δι' ὃν τὰ πάντα ἐν τῷ πρεσβυτέρῳ νόμῳ ἐγένετο, μᾶλλον δὲ ἐν τῷ νέῳ λόγῳ.","For instead of the lamb there was a Son, and instead of the sheep a Man, and in the Man, Christ, who has encompassed all things."
447cd4af-9023-4539-8a40-3b33a74f025a,sc147_origenes_contra_celsum_v_par60_en,sc147_origenes_contra_celsum_v_par60,CC V 60 (English),CC V 60,0.09,partial,"60. Εἰ δ' ἀκριβῶς χρὴ ἡμᾶς λέγειν τὰ πρὸς τὸν Κέλσον, οἰόμενον τὰ αὐτὰ ἡμᾶς Ἰουδαίοις περὶ τῶν ἐκκειμένων δοξάζειν, φήσομεν ὅτι τὰ μὲν βιβλία θείῳ γεγράφθαι πνεύματι ὁμολογοῦμεν ἀμ","If we must speak precisely against Celsus, who supposes that we hold the same beliefs as the Jews concerning the matters set forth, we shall say that we both agree that the books w"
0a049834-f1c2-4dca-8ef2-a66382ecbb95,sc147_origenes_contra_celsum_v_par64_a_en,sc147_origenes_contra_celsum_v_par64_a,CC V 64_a (English),CC V 64_a,0.09,partial,"Ἀλλ' οὗτος ὁ πάντ' εἰδέναι ἐπαγγελλόμενος καὶ τοιαῦτά φησι · Πάντων δέ, φησίν, ἀκούσει τῶν ἐπὶ τοσοῦτον διεστη-κότων καὶ σφᾶς αὐτοὺς ταῖς ἔρισιν αἴσχιστα διελεγχόντων λεγόντων τό ·","But this man who professes to know all things also says: 'You will hear all those who are so far divided and who most shamefully refute themselves in their quarrels saying: ""The wo"
a5fd17dc-96d6-499f-9c97-aec1d6a64f50,sc147_origenes_contra_celsum_v_par65_a_en,sc147_origenes_contra_celsum_v_par65_a,CC V 65_a (English),CC V 65_a,0.09,partial,"Μετὰ ταῦτά φησι · Φέρ' οὖν, εἰ καὶ μηδεμίαν ἀρχὴν τοῦ δόγματος ἔχουσιν, αὐτὸν ἐξετάσωμεν τὸν λόγον · πρότερον δὲ ὅσα παρακηκοότες ὑπ' ἀγνοίας διαφθείρουσιν, οὐκ ἐμμελῶς ἐν ἀρχαῖς ε","After this Celsus says: 'Come then, if they have no origin for their doctrine, let us examine the teaching itself. But first, how much they have corrupted through misunderstanding "
a4a886fa-8d68-4f79-8e5e-84197b3b423c,sc147_origenes_contra_celsum_vi_par13_a_en,sc147_origenes_contra_celsum_vi_par13_a,CC VI 13_a (English),CC VI 13_a,0.09,partial,"Καὶ ἀρχαία μὲν ἀληθῶς ἐστιν ἥδε ἡ δόξα, οὐχ, ὡς οἴεται δὲ Κέλσος, τῆς περὶ αὐτῶν ἀρχαιότητος εἰς Ἡράκλειτον καὶ Πλάτωνα ἀναφερομένης. Ἀνωτέρω γὰρ τούτων οἱ προφῆται διέστειλαν τὸ π","And this doctrine is truly ancient, though not, as Celsus supposes, traceable in its antiquity merely to Heraclitus and Plato. For earlier than these, the prophets distinguished th"
b257567b-5b42-41c8-ace8-d94738d41073,sc147_origenes_contra_celsum_vi_par21_en,sc147_origenes_contra_celsum_vi_par21,CC VI 21 (English),CC VI 21,0.09,partial,"21. Ἑπτὰ δὲ οὐρανοὺς ἢ ὅλως περιωρισμένον ἀριθμὸν αὐτῶν αἱ φερόμεναι ἐν ταῖς ἐκκλησίαις τοῦ θεοῦ οὐκ ἀπαγ-γέλλουσι γραφαί, ἀλλ' οὐρανούς, εἴτε τὰς σφαίρας τῶν παρ' Ἕλλησι λεγομένων","Seven heavens, or indeed any fixed number of them, are not proclaimed by the Scriptures recognized in the churches of God. Rather, they speak of 'heavens,' whether referring to the"
844d7baa-56e9-4718-9e36-6b7f0ae6d41d,sc147_origenes_contra_celsum_vi_par44_a_en,sc147_origenes_contra_celsum_vi_par44_a,CC VI 44_a (English),CC VI 44_a,0.09,partial,Ὁ δ' Ἑβραίων διαλέκτῳ Σατᾶν καὶ ἑλληνικώτερον ὑπό τινων ὀνομασθεὶς Σατανᾶς μεταλαμβανόμενος εἰς ἑλλάδα φωνήν ἐστιν ἀντικείμενος. Πᾶς δὲ ὁ τὴν κακίαν ἑλόμενος καὶ τὸν κατ' αὐτὴν βίο,"The one called in the Hebrew language Satan and named more in the Greek manner by some Satanas, when translated into Greek, means 'adversary' (antikeimenos). Everyone who has chose"
6d3408b8-4305-4941-8076-84bf2b03397e,sc53bis_hermas_pastor_chap3_en,sc53bis_hermas_pastor_chap3,"Hermas, Past. 3 (English)","Hermas, Past. 3",0.09,not_translation,"1. Ἀλλ' οὐχ ἕνεκα τούτου ὀργίζεταί σοι ὁ θεός, ἀλλ' ἵνα τὸν οἶκόν σου τὸν ἀνομήσαντα εἰς τὸν κύριον καὶ εἰς ὑμᾶς τοὺς γονεῖς αὐτῶν ἐπιστρέψῃς. Ἀλλὰ φιλότεκνος ὢν οὐκ ἐνου-θέτεις σο","In this second vision, Hermas sees the elderly woman — who represents the Church — reading from a small book. He asks to have the book copied for himself, and she grants this. Afte"
b8ecc69f-c6f0-4f00-a7e4-366881b9148c,sc53bis_hermas_pastor_chap80_en,sc53bis_hermas_pastor_chap80,"Hermas, Past. 80 (English)","Hermas, Past. 80",0.09,not_translation,1. Εἶδον ἓξ ἄνδρας ἐληλυθότας ὑψηλοὺς καὶ ἐνδόξους καὶ ὁμοίους τῇ ἰδέᾳ · ἐκάλεσαν δὲ πλῆθός τι ἀνδρῶν. Κἀκεῖνοι δὲ οἱ ἐληλυθότες ὑψηλοὶ ἄνδρες καὶ λίαν καλοὶ καὶ δυνατοὶ ἦσαν · καὶ,The ninth parable continues with further description of the people who came through the gate from the various mountains. The large and joyful crowds of people who came from the sur
e62c1c15-317e-477b-98fa-1fdc576d3fa0,sc53bis_hermas_pastor_chap84_en,sc53bis_hermas_pastor_chap84,"Hermas, Past. 84 (English)","Hermas, Past. 84",0.09,not_translation,"1. Ταῦτα οὖν συντελέσας ὁ ἀνὴρ ὁ ἔνδοξος καὶ κύριος ὅλου τοῦ πύργου προσεκαλέσατο τὸν ποιμένα καὶ παρέδωκεν αὐτῷ τοὺς λίθους πάντας τοὺς παρὰ τὸν πύργον κειμένους, τοὺς ἀποβεβλημέν","The ninth parable describes the vision of the Lord of the tower coming to inspect the building along with six magnificent angels. He examines each stone in the tower, tapping those"
2e6d424f-a922-4390-a2fb-23320a4e8689,sc123_melito_peri_pascha_chap23_en,sc123_melito_peri_pascha_chap23,"Melito, PP 23 (English)","Melito, PP 23",0.1,not_translation,"Τὸ δὲ καινότερον καὶ φοβερώτερον ἀκοῦσαι ἔχετε. Ἐν τῷ ψηλαφητῷ σκότει ὁ ἀψηλάφητος θάνατος ἐκρύβετο, καὶ τὸ μὲν σκότος ἐψηλάφων οἱ δυστυχεῖς Αἰγύπτιοι, ὁ δὲ θάνατος ἐξεραυνῶν ἐψηλά","For if someone brought a newborn [child] to the striking angel to arouse compassion, the [mercy] of the angel was [not stirred], but [the firstborn child] was snatched away [and ca"
61fed698-85b9-4d6f-bc00-b36060eb14c4,sc132_origenes_contra_celsum_i_par19_en,sc132_origenes_contra_celsum_i_par19,CC I 19 (English),CC I 19,0.1,partial,"19. Ἑξῆς τούτοις ὁ Κέλσος λεληθότως βουλόμενος διαβαλεῖν τὴν κατὰ Μωϋσέα κοσμοποιΐαν, [ἐμφαίνοντα μηδέπω μυρίων ἐτῶν ἀριθμὸν ἔχειν τὸν κόσμον ἀλλὰ πολλῷ τούτου λειπόμενον, προστίθε","19. Next, Celsus, wishing surreptitiously to discredit the Mosaic account of the creation of the world (kosmopoiia), [which indicates that the world does not yet have a span of ten"
49da3834-6749-4af4-af32-0a2bc4afb618,sc132_origenes_contra_celsum_i_par21_en,sc132_origenes_contra_celsum_i_par21,CC I 21 (English),CC I 21,0.1,partial,"21. Τούτου οὖν, φησί, τοῦ λόγου τοῦ παρὰ τοῖς σοφοῖς ἔθνεσι καὶ ἐλλογίμοις ἀνδράσιν ἐπακηκοὼς ὄνομα δαιμόνιον ἔσχε Μωϋσῆς. Καὶ πρὸς τοῦτο δὲ λεκτέον, ἵν' αὐτῷ συγχω-ρηθῇ [Μωϋσέα ἀκ","21. Of this doctrine, then, he says, having heard it from the wise nations and distinguished men, Moses acquired a divine reputation. And in response to this it must be said -- gra"
880d461b-7423-4605-a883-8b3fc54dccc7,sc147_origenes_contra_celsum_v_par34_en,sc147_origenes_contra_celsum_v_par34,CC V 34 (English),CC V 34,0.1,not_translation,"34. Ἵνα δὲ μὴ παρέλθωμεν τὰ ἐν τοῖς μεταξὺ λελεγμένα τῷ Κέλσῳ, φέρ' ἐκθώμεθα καὶ ταῦτα. Χρήσαιτο δ' ἄν τις καὶ Ἡροδότῳ πρὸς τόδε μάρτυρι, λέγοντι ὧδε · « Οἱ γὰρ δὴ ἐκ Μαρέης τε πόλ",34. Celsus cites Herodotus on the customs of different peoples regarding the disposal of their dead—how each people thinks its own customs best and finds those of others shocking. 
1de7e011-363c-4c37-a6d2-954021ed9461,sc147_origenes_contra_celsum_v_par43_en,sc147_origenes_contra_celsum_v_par43,CC V 43 (English),CC V 43,0.1,partial,"43. Τὸ δὲ μὴ ἐξεῖναι δουλεύειν τὸν ἀπὸ τῶν αὐτῶν ὁρμώ-μενον δογμάτων πλεῖον ἐτῶν ἓξ πῶς ἐστι λελογισμένον καὶ οὔτε τὸν δεσπότην οὔτε τὸν δοῦλον ἀδικοῦν, τί χρὴ λέγειν ; Οὐ κατὰ τὰ ",43. Origen notes an example of the humanity of Jewish law that Celsus conspicuously ignores: the law that a fellow Israelite may not be enslaved for more than six years. This law i
c3bb1199-34b7-4f4a-b4f9-df0e9f789f79,sc147_origenes_contra_celsum_v_par36_a_en,sc147_origenes_contra_celsum_v_par36_a,CC V 36_a (English),CC V 36_a,0.1,partial,"Κέλσος μὲν οὖν οὐδὲν ἄδικόν φησι ποιεῖν ἕκαστον, τὰ σφέτερα νόμιμα θρησκεύειν ἐθέλοντα · καὶ ἀκολουθεῖ κατ' αὐτὸν μηδὲν ἄδικον ποιεῖν Σκύθας, ἐπεὶ κατὰ τὰ πάτρια δαίνυνται ἀνθρώπου","Celsus's moral relativism, if taken seriously, implies that the Scythian practice of human sacrifice and even of cannibalism is equally valid with the most refined philosophical re"
c2d22aa0-b0c7-48db-b8d3-cd0955925128,sc147_origenes_contra_celsum_v_par61_a_en,sc147_origenes_contra_celsum_v_par61_a,CC V 61_a (English),CC V 61_a,0.1,partial,"Ἔστω δέ τι καὶ τρίτον γένος τῶν ὀνομαζόντων ψυχικούς τινας καὶ πνευματικοὺς ἑτέρους · οἶμαι δ' αὐτὸν λέγειν τοὺς ἀπὸ Οὐαλεντίνου. Καὶ τί τοῦτο πρὸς ἡμᾶς τοὺς ἀπὸ τῆς ἐκκλησίας, κατ",Let there also be a third class of those who call some people 'psychic' (psychikous) and others 'spiritual' (pneumatikous); I think he means the followers of Valentinus. And what i
d0c1b498-9100-48a7-98ac-f28cdb781be0,sc147_origenes_contra_celsum_vi_par11_en,sc147_origenes_contra_celsum_vi_par11,CC VI 11 (English),CC VI 11,0.1,partial,"11. Μετὰ ταῦτά φησιν ὁ Κέλσος ὅτι, ἐὰν οἵδε μέν -λέγων Χριστιανούς - εἰσηγῶνται τόνδε, ἄλλοι δὲ ἄλλον, κοινὸν δὲ πάντων ᾖ καὶ πρόχειρον · πίστευσον, εἰ σωθῆναι θέλεις, ἢ ἄπιθι · τί","After this Celsus says that if these people—meaning Christians—introduce one teacher, and others introduce another, while the common and ready phrase of all is 'Believe if you wish"
c261a70e-d160-4f8d-81dd-95a7e1eeef02,sc147_origenes_contra_celsum_vi_par19_a_en,sc147_origenes_contra_celsum_vi_par19_a,CC VI 19_a (English),CC VI 19_a,0.1,partial,"Ἐγὼ δὲ οὐκ ἀπογινώσκω τὰς ἀπὸ τοῦ Φαίδρου λέξεις ἀπό τινων Ἑβραίων μεμαθηκότα τὸν Πλάτωνα, ὡς δέ τινες ἀνέγραψαν, ἔτι καὶ τοῖς προφητικοῖς ἐντυχόντα λόγοις ἐκτεθεῖσθαι, ἐν οἷς ἔλεγ","For my part, I do not rule out that Plato learned the passages from the Phaedrus from certain Hebrews, and, as some have recorded, that he even encountered the prophetic writings, "
6c04d5da-138e-4a86-a36e-aebad0b1836a,sc147_origenes_contra_celsum_vi_par36_a_en,sc147_origenes_contra_celsum_vi_par36_a,CC VI 36_a (English),CC VI 36_a,0.1,partial,Περὶ δὲ τοῦ τῆς ζωῆς ξύλου εὐκαιρότερόν τις διηγήσεται ἑρμηνεύων τὰ περὶ τὸν ἐν τῇ Γενέσει ἀναγεγραμμένον παράδεισον τοῦ θεοῦ φυτευόμενον ὑπ' αὐτοῦ. Πολλάκις μὲν οὖν ἐχλεύασεν ὁ Κέ,"Regarding the tree of life (xylon tes zoes), one would more fittingly discuss this when interpreting the narrative of the paradise of God described in Genesis as planted by Him. Ce"
