relation,edge_id,source_id,source_type,source_name,target_id,target_type,target_name,p_specific,p_generic,source_excerpt,target_excerpt
discusses,4c222f9f-c107-427d-969f-5b8594e306f5,scholarly_argument_barclay_2020_efficacy_spectrum_agency,argument,The 'efficacy' perfection scales from grace-as-aid to grace-replacing-agency (Barclay 2020),person_paul_apostle,person,Paul the Apostle,0.39,0.42,"Barclay's taxonomy of the agency question. The 'efficacy' perfection of grace can be pushed to varying extremes: grace may create the capacity to receive virtue, or aid its development by instruction and example, or — at","Paul of Tarsus (c. 5 – c. 64/67 CE), apostle, author of the authentic Pauline epistles (Rm, 1-2 Co, Ga, Ph, 1 Th, Phm). A central figure for hypothesis H1 of the thesis: divine/human agency, grace, and the Pauline 'I' (R"
discusses,bc028cfe-f98d-49bb-b5b4-a5f59d365299,scholarly_argument_boys_stones_2018_no_divine_determination_individuals,argument,No divine agency determines any individual (Boys-Stones 2018),person_alcinous_2c_ce,person,Alcinous (possibly Albinus),0.39,0.41,"Boys-Stones' core reconstruction of the Platonist response to Stoic fate: divine causes operate only at the level of the species/forms, never at the level of individuals. The creator's thoughts do not extend beyond the f","Middle Platonist philosopher (fl. 2nd c. CE), author of the Didaskalikos (Διδασκαλικός, 'Handbook of Platonism'), the most complete surviving systematic exposition of Middle Platonism. Identity uncertain: the long-standi"
discusses,fffa61bc-4de7-4b2b-a8ba-65665cb99ce8,scholarly_argument_boys_stones_justin_martyr_as_middle_platon_7,argument,Boys-Stones: Implicitly acknowledges Justin Martyr (1 Apology 43) belongs to Middle Platonist,school_stoics,school,Stoic School (Στοά),0.39,0.28,"Boys-Stones explicitly counts 'the Christian Justin' among the 'thinkers who provide evidence for the theory' of hypothetical fate, alongside Plutarch, Apuleius, Amelius and Alexander of Lycopolis (pp. 433-434); n. 9 ref","Philosophical school founded by Zeno of Citium (c. 334-262 BCE) in Athens, named after the Stoa Poikile (Painted Porch). Central to free will debates through their doctrine (characterized in modern scholarship as compati"
cites_primary_source,caa31808-6921-4823-a2a4-afc38028109b,scholarly_argument_crouzel_status_of_peri_archon_6,argument,Crouzel: Crouzel cautions against overemphasizing Peri Archon as it is a youthful work (',work_de_principiis_origen_230s_v2w3x4y5,work,De Principiis (Περὶ Ἀρχῶν) - Origen,0.61,0.52,Status of Peri Archon — Crouzel cautions against overemphasizing Peri Archon as it is a youthful work ('une oeuvre de jeunesse'); Origen's antithetical thought in this work does not truly furnish elements for a system,"De Principiis (Περὶ Ἀρχῶν, 'On First Principles') is Origen's great systematic theology - one of the first comprehensive Christian doctrinal syntheses. In four books, it covers: I. God, Christ, Holy Spirit; II. Corporeal"
cites_primary_source,5689ad1b-f3e9-4b2f-ae78-caeb5300c022,scholarly_argument_eliasson_chrysippus_and_stoic_3,argument,Eliasson: Chrysippus's notion of ἐφ' ἡμῖν must be understood within the framework of Stoic,passage_cic_fat_41,passage,"Marcus Tullius Cicero, De Fato, Fat. 41",0.39,0.65,"For Eliasson, Chrysippus' notion of eph' hemin (applied to internal acts of assent and impulse, and to external actions) rests on his account of causes and their fatedness: auxiliary external causes do not by themselves ","Chrysippus autem cum et necessitatem inprobaret et nihil vellet sine praepositis causis evenire, causarum genera distinguit, ut et necessitatem effugiat et retineat fatum. Causarum enim, inquit, aliae sunt perfectae et p"
cites_primary_source,c6a8b984-7bce-4255-a382-13f5f66f5246,scholarly_argument_frede_alexander_of_aphrodisias_targe_1,argument,"D. Frede: Alexander's criticism is directed at the Stoa, specifically a contemporary Stoic",passage_alex_fat_3,passage,"Alexander of Aphrodisias, De Fato, 3",0.61,0.47,"Alexander of Aphrodisias' target and method — Alexander's criticism is directed at the Stoa, specifically a contemporary Stoic who maintained a stronger determinism than Chrysippus and did not understand earlier Stoic co","ὅτι μὲν οὖν 8 αἰτίαν τινὰ τὴν εἱμαρμένην τοῖς γινομένοις εἶναι λέγουσιν πάντες οἱ περὶ εἱμαρμένης λέγοντές τι, γνώριμον (ταύτην γὰρ ἀποδιδόασίν τε καί φασιν αἰτίαν εἶναι τοῦ γίνεσθαι τὰ γινόμενα ὃν τρόπον γίνεται), ἐπεὶ "
cites_primary_source,06929cf3-7e68-4d31-b612-fbef19398cd5,scholarly_argument_djeranian_the_cylinder_analogy_and_its_l_3,argument,"D'Jeranian: Chrysippus's cylinder analogy, which makes fate the antecedent and auxiliary cau",passage_cic_fat_39,passage,"Marcus Tullius Cicero, De Fato, Fat. 39",0.61,0.45,D'Jeranian: in De fato 42-43 Chrysippus's manoeuvre dissociates the necessity of fate and preserves the individual's autonomy by making fate the antecedent and auxiliary cause of his action; man's movement is like a cyli,"Ac mihi quidem videtur, cum duae sententiae fuissent veterum philosophorum, una eorum, qui censerent omnia ita fato fieri, ut id fatum vim necessitatis adferret, in qua sententia Democritus, Heraclitus, Empedocles, Arist"
cites_primary_source,5a2e7728-c8aa-4cc4-b736-60f579bfbc22,scholarly_argument_koch_alexander_s_aristotelian_sourc_5,argument,"Koch: Alexander draws on Aristotelian discussions of τὸ ἐφ’ ἡμῖν and ἐνδεχόμενον, but ",passage_alex_fat_5,passage,"Alexander of Aphrodisias, De Fato, 5",0.61,0.59,"Aristotle elaborated no doctrine of fate; the attribution of one rests on Mantissa XXV (a collection whose authenticity is discussed case by case) and a thin, hard-to-reconstruct Peripatetic tradition (Polyzelos' On Fate","τούτων δ’ οὕτως ἐχόντων καὶ πάντων τῶν γινομένων εἰς τούτους τοὺς τρόπους νενεμημένων ἀκόλουθον ἐπὶ τούτοις ἰδεῖν, ἐν ποίῳ τῶν ποιητικῶν αἰτίων χρὴ τιθέναι τὴν εἱμαρμένην. ἆρά γε ἐν τοῖς οὐδενὸς γινομένοις χάριν; ἢ τοῦτο"
cites_primary_source,d06fb2c2-87a4-471e-8467-d5122160b9d3,scholarly_argument_koch_alexander_s_rhetorical_strateg_6,argument,Koch: Alexander's anonymity in attacking contemporary Stoics reflects political cautio,passage_alex_fat_22,passage,"Alexander of Aphrodisias, De Fato, 22",0.39,0.54,"Koch reports Thillet's political explanation of the De fato's anonymous targets: a book offered to the Emperors, when Septimius Severus wished, like Pertinax, to emulate Marcus Aurelius, could hardly attack Stoic philoso","Οὐ χεῖρον δέ, τούτων προτεθεωρημένων καὶ αὐτὰ τὰ περὶ τῆς εἱμαρμένης ὑπ’ αὐτῶν λεγόμενα παραθεμένους ἰδεῖν, εἴ τινα τοιαύτην ἔχει βίαν, ὡς εὔλογον εἶναι διὰ τὴν πρὸς τὸ ἀληθὲς οἰκειότητα καὶ τῶν ἐναργῶν οὕτως ὑπερορᾶν. ἔ"
discusses,588ac6ba-d65e-4393-ac36-c4de272db7c7,scholarly_argument_hall_balaam_as_case_study_in_prophe_4,argument,Hall: Origen interprets Balaam as demonstrating that even a wicked prophet can utter t,person_origen_alexandria_185_254ce_s9t0u1v2,person,Origen of Alexandria,0.61,0.74,"Balaam as case study in prophetic freedom — Origen interprets Balaam as demonstrating that even a wicked prophet can utter true prophecy, but this does not negate the general principle that prophetic authority requires v","Origen of Alexandria was the most brilliant and influential theologian of the early Greek Church. A Christian Platonist educated in Alexandria's philosophical milieu, Origen produced an enormous corpus (thousands of work"
cites_primary_source,3034e826-633c-40ce-b454-664a9939f282,scholarly_argument_uster_chrysippus_s_cylinder_and_cone_0,argument,Šuster: The analogy remains a valuable compatibilistic tool that invites 'mental distill,passage_gellius_na_vii_2_7_2_5,passage,"Aulus Gellius, Noctes Atticae VII.2 (De Fato et Chrysippo), NA VII.2.5",0.39,0.34,Chrysippus's cylinder and cone analogy as compatibilist thought experiment — The analogy remains a valuable compatibilistic tool that invites 'mental distillation' separating causal factors relevant for moral responsibil,"Si Chrysippus, inquiunt, fato putat omnia moveri et regi nec declinari transcendique posse agmina fati et volumina, peccata quoque hominum et delicta non suscensenda neque inducenda sunt ipsis voluntatibusque eorum, sed "
discusses,c1f40fc2-1edf-408e-b04b-ad73a7afe69f,scholarly_work_barclay_2006_introduction,publication,Barclay 2006 — Introduction,scholarly_argument_barclay_reception_history_of_pauline_a_3,argument,Barclay: Paul's statements on agency have spawned extremely violent debates throughout re,0.61,0.59,Introduction,"Reception history of Pauline agency debates — Paul's statements on agency have spawned extremely violent debates throughout reception history, notably in Augustine-Pelagius disputes, Protestant-Catholic controversies, in"
discusses,30515d66-bd6a-405c-b566-fc168167f3d7,scholarly_work_fee_1994_god_s_empowering_presence_the_holy_spiri,publication,Fee 1994 — God's Empowering Presence: The Holy Spirit in the Letters of Paul,scholarly_argument_fee_free_will_and_the_spirit_s_rol_0,argument,"Fee: Fee emphasizes that the Spirit empowers believers for ethical living, but the te",0.61,0.7,God's Empowering Presence: The Holy Spirit in the Letters of Paul,"free will and the Spirit's role in Pauline ethics — Fee emphasizes that the Spirit empowers believers for ethical living, but the text provided does not contain explicit discussion of free will versus determinism; the fo"
discusses,881a044b-58a8-477c-8f2d-58f78f7eae05,scholarly_work_king_2010_augustine_on_the_free_choice_of_the_will,publication,"King 2010 — Augustine: On the Free Choice of the Will, On Grace and Free Choice, and Other W",scholarly_argument_king_augustine_s_transition_to_skep_3,argument,King: Augustine adopted Academic skepticism primarily through Cicero's The Academician,0.61,0.48,"Augustine: On the Free Choice of the Will, On Grace and Free Choice, and Other Writings","Augustine's transition to skepticism and intellectual inquiry — Augustine adopted Academic skepticism primarily through Cicero's The Academicians, finding value in the view that the search for knowledge is itself intelle"
discusses,28db2830-c686-464a-acf2-0d6705cf8586,synthesis_amand1945_alexander_scholastic_vs_philo_firmicus_diatribe,synthesis,Amand 1945 — Contraste stylistique : Alexandre scolastique vs Philon/Firmicus en diatribe imagée,person_aristotle_384_322bce_c2d4f6a8,person,Aristotle of Stagira,0.61,0.33,"Comparative synthesis of Amand 1945 (Book I ch. V §III.4, p. 155-156, ll. 9070-9200 + cross-references p. 187-188). According to Amand, whereas ""the Peripatetic scholarch of Athens sets forth [the argumentation] in a str","Aristotle of Stagira is one of the most influential philosophers in Western history and the founder of the Peripatetic school. His work on voluntary action, deliberate choice, and moral responsibility in the Nicomachean "
discusses,bf307ca7-2325-43ed-9398-7a698201a079,synthesis_amand1945_favorinus_loose_neoacademic_skeptic,synthesis,"Amand 1945 — Favorinus, rhéteur sophistique de tradition néo-académicienne mais sans rigueur philosophique",scholar_amand_de_mendieta_e,person,Emmanuel Amand de Mendieta,0.61,0.49,"Amand's characterization (p. 96-98, ll. 5919-6000): Favorinus of Arles is “much more a sophist than a philosopher.” Amand associates him with Neo-Academic scepticism (following Ueberweg-Praechter, Ph. Alt. p. 547), but a","Emmanuel Amand de Mendieta O.S.B. (1907-1976). A Belgian Benedictine, philologist, and historian of ancient philosophy trained at Louvain. His doctoral thesis (1944), published under the title *Fatalisme et liberté dans "
discusses,8bdecafd-76fb-4211-beee-5f53d3cfe997,synthesis_amand1945_firmicus_diatribe_style_vs_alexander_scholasticism,synthesis,Amand 1945 — Firmicus en diatribe imagée populaire ≠ Alexandre scolastique sec ; affinité avec Philon,person_aristotle_384_322bce_c2d4f6a8,person,Aristotle of Stagira,0.61,0.28,"Comparative synthesis of Amand 1945 (Livre I Ch. VII §III.2 fin, p. 188, ll. 10780-10791). According to Amand, “whereas the Peripatetic scholarch of Athens [Alexander] sets out this argument in a strictly scientific form","Aristotle of Stagira is one of the most influential philosophers in Western history and the founder of the Peripatetic school. His work on voluntary action, deliberate choice, and moral responsibility in the Nicomachean "
discusses,304dd0d3-aa8a-4d7b-b1fd-a19502723058,synthesis_amand1945_intro_astrologers_pragmatic_responses,synthesis,Réponses pragmatiques des astrologues à Carnéade (Amand 1945),school_cynics,school,École cynique,0.61,0.35,"Amand 1945's thesis (Introduction §I.VII, p. 16-18): faced with Carneades' anti-fatalist moral argumentation, which was opposed to them for centuries by Neo-Academics, Peripatetics, Epicureans, Skeptics, Cynics, and subs","School founded by Antisthenes of Athens (c. 445–365 BC), a pupil of Socrates, and radicalized by Diogenes of Sinope (c. 412/404–323 BC). Doctrine of αὐτάρκεια (self-sufficiency) and virtuous asceticism against social con"
discusses,d90f0241-b2db-4187-b175-178afcae89e0,synthesis_amand1945_intro_presocratics_create_heimarmene_concept,synthesis,The Presocratics as Creators of the Concept of εἱμαρμένη (Amand 1945),concept_heimarmene_fate_stoics_j0k1l2m3,concept,Heimarmenê (Εἱμαρμένη) - Stoic Fate,0.61,0.62,"Amand 1945 thesis (Introduction §I.II, p. 2-4): the correlative philosophical notions of εἱμαρμένη and ἀνάγκη are by no means foreign to the Presocratics—it was they who created them and endeavoured to develop a rational","**Étymologie** : εἱμαρμένη, participe parfait passif féminin substantivé du verbe défectif μείρομαι / εἵμαρται (« recevoir en partage, échoir »), littéralement « ce qui est départi/assigné » — d'où « le destin ». Heimarm"
discusses,dc09de08-c0b2-4df7-9bc4-0f324cbef1c0,synthesis_cic_fat_index,synthesis,Cicero De Fato: Thematic Index for Cross-Reference,person_socrates_470_399bce_b2c3d4e5,person,Socrates of Athens,0.61,0.4,"═══════════════════════════════════════ I. IN NOSTRA POTESTATE (Core Doctrine) ═══════════════════════════════════════ • §9: foundational - ""nihil esset in nostra potestate"" • §25: foundational - ""ut sit in nostra potest","Socrates of Athens is one of the founding figures of Western philosophy, known primarily through Plato's dialogues (with corroboration from Xenophon and Aristotle). Though Socrates wrote nothing himself, his philosophica"
influences,95e4f7a3-820f-4b25-bda6-646ca9660dd7,text_aspasius_in_en,work,Aspasius - In Ethica Nicomachea,person_alexander_aphrodisias_fl200ce_n5o6p7q8,person,Alexander of Aphrodisias,0.39,0.48,"The earliest extant commentary on Aristotle's Nicomachean Ethics, written by the Peripatetic philosopher Aspasius (fl. first half 2nd c. CE). Preserved in CAG XIX.1 (Heylbut, 1889). According to Bobzien (1998, pp. 145-14","Alexander of Aphrodisias is widely regarded as the most important Aristotelian commentator of antiquity and the foremost ancient critic of determinism, defending what modern scholars widely characterize as libertarian in"
discusses,3880269f-3b30-4b51-9f29-f5b7e8a25651,work_consolatio_philosophiae_boethius_524ce_f1g2h3i4,work,De consolatione philosophiae (Consolation of Philosophy),concept_heimarmene_fate_stoics_j0k1l2m3,concept,Heimarmenê (Εἱμαρμένη) - Stoic Fate,0.61,0.5,"Author: Anicius Manlius Severinus Boethius Date: 524 CE (written in prison awaiting execution) Language: Latin Form: Prosimetrum (alternating prose and verse) Structure: 5 Books, prosimetrum alternating prose (prosa) and","**Étymologie** : εἱμαρμένη, participe parfait passif féminin substantivé du verbe défectif μείρομαι / εἵμαρται (« recevoir en partage, échoir »), littéralement « ce qui est départi/assigné » — d'où « le destin ». Heimarm"
discusses,7fcecffe-e8e1-4c40-9d03-eff830212bc8,work_de_fato_alexander_c200ce_o6p7q8r9,work,De Fato (Περὶ Εἱμαρμένης / On Fate),debate_stoic_academic_hellenistic,debate,Stoic-Academic Debate on Fate,0.61,0.43,"Alexander's De fato is a direct authorial treatise whose positive account of fate as individual nature occupies chapters II-VI; chapters VII-XXXVIII are largely dialectical objections, reports and replies concerning dete","The central confrontation in Hellenistic philosophy concerning fate, freedom, and moral responsibility, principally opposing Chrysippus of Soli and Carneades of Cyrene. Primary ancient dossier: Cicero, De Fato §§28-44. A"
source_for,a25fafb5-612e-4e5f-b18d-e3b4a5111aef,work_de_fato_cicero_44bce_b9c4e5d2,work,De Fato (On Fate),argument_carneadean_piety_amand1945,argument,Carneadean Argument VI — Absolute fatalism ruins piety and religion (ruin of piety),0.61,0.75,"De Fato (On Fate) is Cicero's principal surviving treatise on determinism, fate, and free will, composed around 44 BC. It is the most important Latin philosophical text on the problem of freedom and necessity in antiquit","Sixth of the six argumentative titles reconstructed by Amand (1945, p. 580-581). Amand's formulation: ""Absolute fatalism undermines piety towards the Divinity, inspires contempt for the gods, and logically leads to the r"
source_for,5e57c87f-4a51-4525-bad1-c87757c8b7c6,scholarly_work_van_inwagen_1983_essay_free_will,publication,An Essay on Free Will,argument_consequence_argument_0n1o2p3q,argument,Consequence Argument,0.39,0.54,An Essay on Free Will,"Peter van Inwagen's influential argument that free will and determinism are incompatible. Basic structure: If determinism is true, our acts are consequences of laws of nature and events in the remote past. But we have no"
source_for,3712dc36-9036-4127-b4e7-7820e07a2d51,work_diogenes_laertius_lives,work,"Diogenes Laertius, Lives of Eminent Philosophers",concept_cyclical_return_great_year,concept,Cyclical Return (Great Year),0.39,0.7,"Βίοι καὶ γνῶμαι τῶν ἐν φιλοσοφίᾳ εὐδοκιμησάντων (Lives and Opinions of Eminent Philosophers), composed in the earlier decades of the 3rd century CE (precise date uncertain; no evidence of awareness of Neoplatonism places","The doctrine that all events repeat exactly in cosmic cycles. When all celestial bodies return to their original positions (the ""Great Year""), history begins anew with numerically identical events. PS.-PLUTARCH (De Fato "
contains,5750d840-afca-4f2b-80e2-8bb023eec8b0,work_plotinus_ennead_vi_8_d8b9c5a4,work,Ennead VI.8 - On the Voluntary and Free Will of the One,argument_plotinus_freedom_argument_7c561972,argument,Plotinus' Freedom Argument,0.61,0.8,"Plotinus, *Ennéade* VI.8 [39] *Περὶ τοῦ ἑκουσίου καὶ θελήματος τοῦ ἑνός* (""On the Voluntary and the Will of the One""). A pivotal work composed c. 268 CE in Rome, the 39th treatise according to the chronological order of ",Developed within Neoplatonic metaphysics to reconcile freedom with emanative necessity. Freedom is reconceived as self-determination and rational self-governance rather than alternative possibilities. Integrates Platonic
contains,b25bd84f-9d5f-479a-8282-2b463356d924,work_plutarch_de_fato_complete,work,"Pseudo-Plutarch, De Fato (Moralia 568b-574f)",concept_two_senses_fate_plut,concept,Two Senses of Fate / εἱμαρμένη διχῶς (Pseudo-Plutarch),0.61,0.67,"Pseudo-Plutarch, De fato (Περὶ εἱμαρμένης), Moralia 568B–574F, transmitted under Plutarch's name and conventionally assigned to an anonymous Middle Platonist. The pinned corpus uses Bernardakis' 1891 Greek edition and th","εἱμαρμένη διχῶς (heimarmenē dichōs) - Fate in two senses: as activity (energeia) and as substance (ousia). Fat. 1: ""εἱμαρμένη διχῶς καὶ λέγεται καὶ νοεῖται: ἡ μὲν γάρ ἐστιν ἐνέργεια ἡ δ' οὐσία"" Fate as ENERGEIA: The divi"
source_for,1a2ec61f-e7cc-4822-b2d7-2b872dbb7d6f,work_plutarch_de_fato_complete,work,"Pseudo-Plutarch, De Fato (Moralia 568b-574f)",school_middle_platonism,school,Middle Platonism (Μέσος Πλατωνισμός),0.61,0.75,"Pseudo-Plutarch, De fato (Περὶ εἱμαρμένης), Moralia 568B–574F, transmitted under Plutarch's name and conventionally assigned to an anonymous Middle Platonist. The pinned corpus uses Bernardakis' 1891 Greek edition and th","Philosophical movement spanning roughly 80 BCE to 220 CE, representing a revival of Platonism that synthesized Platonic metaphysics with Aristotelian logic and Stoic ethics. KEY REPRESENTATIVES: Antiochus of Ascalon (c. "
source_for,82b7c800-45f4-43d5-9a7e-b0099e6c26ea,passage_just_apol2_5,passage,"Justin Martyr, Apologia Secunda, 5",argument_justin_martyrs_apologetic_argument_for_free_will_45c2dde2,argument,Justin Martyr's Apologetic Argument for Free Will,0.61,0.48,"Ὄνομα δὲ τῷ πάντων πατρὶ θετόν, ἀγεννήτῳ ὄντι, οὐκ ἔστιν· ᾧ γὰρ ἂν καὶ ὄνομά τι προσαγορεύεται, πρεσβύτερον ἔχει τὸν θέμενον τὸ ὄνομα. Τὸ δὲ πατὴρ καὶ θεὸς καὶ κτίστης καὶ κύριος καὶ δεσπότης οὐκ ὀνόματά ἐστιν, ἀλλ᾿ ἐκ τ","Justin Martyr's apologetic argument for free will unfolds across three textual clusters — 1 Apology 43–44, 2 Apology 5–7, and Dialogue with Trypho 88, 102, 141 — shaped by the polemical need to rebut two charges: that Ch"
cites_primary_source,stoicslice2026-scholarly_argument_fazzo_2005_alexander_antideterminism_context-cites_primary_source-work_alexander_mantissa,scholarly_argument_fazzo_2005_alexander_antideterminism_context,argument,Fazzo: Alexander's antideterminism belongs to an anti-Stoic treatise programme and a Severan astrological context,work_alexander_mantissa,work,Mantissa (Supplement to De Anima),0.39,0.48,"De mixtione 12, 227.1-10 — reducing the major Stoic doctrines (mixture, soul, fate, providence, principles and god, unity and sympathy of the universe) to the 'stupefying' thesis of body passing through body — reads as a","Collection of short treatises appended to Alexander's De Anima, including the crucial section De Fato (Mantissa ch. 22-24 = Bruns pp. 169-186), which contains Alexander's positive account of what is 'up to us' (to eph he"
cites_primary_source,gibbons-reingest-068,scholarly_argument_gibbons_remedial_punishment_requires_self_interpretation,argument,Gibbons: remedial punishment works only through self-interpretation and judgment of proairesis,passage_origen_philocalia_27_5,passage,"Origen, Philocalia 27.5: Pharaoh's own prior hardening sets up the divine 'hardening'",0.61,0.6,"Gibbons reads Origenian remedial punishment as efficacious only through the punished agent's self-interpretation. God arranges trials that bring hidden vice to light, but the suffering must be perceived as chastisement a","5. Pour certaines maladies du corps, Jorsque le mal a, pour ainsi dire, gagné en profondeur, le médecin grâce à certains remèdes attire et amène à la surface la substance malade, en produisant de douloureuses inflammatio"
discusses,gibbons-reingest-052,scholarly_argument_gibbons_providence_makes_defeated_motivation_indefeasible,argument,Gibbons: providence makes defeated spiritual motivations indefeasible without directly compelling will,concept_grace_freedom_synergy,concept,Grace-Freedom Synergy (συνεργία),0.39,0.46,Gibbons reconstructs Origen's account of providential motivation without alternative possibilities: God arranges historical circumstances suited to each person's character until a previously defeated spiritual desire bec,Cooperation of divine grace + human free will in salvation. Neither Pelagian (grace unnecessary) nor Augustinian (grace irresistible). Formula: Divine aid necessary but not sufficient + Human cooperation required but not
discusses,origen-lit-009,scholarly_argument_secord_tatian_reworks_astrological_idiom_from_within,argument,Secord: Tatian reworks astrological demonology and technical idiom from within the debate,concept_heimarmene_astrologica_amand,concept,εἱμαρμένη astrologique (Empire romain),0.61,0.54,"Secord reads Tatian as an informed participant in astrological literature rather than an external denunciator of it. Tatian's surprising overlap with Vettius Valens on demons, his use of technical astrological vocabulary","Framework concept, distilled by Amand 1945 (Introduction §I.VI, p. 14-16) from the Astronomiques de Manilius, the Anthologies de Vettius Valens, and the testimony of Seneca: under the Roman Empire, astrological εἱμαρμένη"
discusses,496d825c-52f4-598a-adae-20a50efe83c7,pub_clark_1992_the_origenist_controversy_the_cultural_construction_of_an_early,publication,Elizabeth A Clark 1992 — The Origenist controversy : the cultural construction of an early Christian debate,concept_autexousion_christian_freedom_u1v2w3x4,concept,Autexousion (Αὐτεξούσιον) - Christian Free Will,0.39,0.46,"Around the turn of the fifth century, Christian theologians and churchmen contested each other's orthodoxy and good repute by hurling charges of ""Origenism"" at their opponents. And although orthodoxy was more narrowly de","**Étymologie** : αὐτεξούσιον < αὐτο- (réflexif, « soi-même ») + ἐξουσία (« autorité, pouvoir d'agir »), terme déjà attesté dans le grec juif et profane du Iᵉʳ s. ap. J.-C. (Philon d'Alexandrie, TLG 0018) ; le sens propre"
discusses,3405d237-2a34-598f-aeab-c076142f2186,pub_fedou_2026_karakash_marc_subtilite_et_surprises_du_plus_ancien_des_evangile,publication,"Michel Fédou 2026 — Karakash I., Marc : subtilité et surprises du plus ancien des évangiles, préf. F. Vouga, coll. Au fil des Écritures, Lyon, Olivétan, 2025, 236 p., 16,00 €. ISBN 9782354797034.",concept_autexousion_christian_freedom_u1v2w3x4,concept,Autexousion (Αὐτεξούσιον) - Christian Free Will,0.61,0.6,"Le Traité sur la prière d’Origène, désormais accessible dans l’édition critique et la traduction de Daniel Vigne, constitue une œuvre majeure de la théologie chrétienne ancienne. Origène y développe une apologie rigoureu","**Étymologie** : αὐτεξούσιον < αὐτο- (réflexif, « soi-même ») + ἐξουσία (« autorité, pouvoir d'agir »), terme déjà attesté dans le grec juif et profane du Iᵉʳ s. ap. J.-C. (Philon d'Alexandrie, TLG 0018) ; le sens propre"
discusses,671c8d42-20b8-55c2-8fa6-6f2267a1b313,pub_muller_2009_willensschwache_und_innerer_mensch_in_rom_und_bei_origenes_zur_c,publication,Jörn Müller 2009 — Willensschwäche und innerer Mensch in Röm 7 und bei Origenes : zur christlichen Tradition des Handelns wider besseres Wissen,concept_autexousion_christian_freedom_u1v2w3x4,concept,Autexousion (Αὐτεξούσιον) - Christian Free Will,0.39,0.52,"Article Willensschwäche und innerer Mensch in Röm 7 und bei Origenes: Zur christlichen Tradition des Handelns wider besseres Wissen was published on July 1, 2009 in the journal Zeitschrift für die neutestamentliche Wisse","**Étymologie** : αὐτεξούσιον < αὐτο- (réflexif, « soi-même ») + ἐξουσία (« autorité, pouvoir d'agir »), terme déjà attesté dans le grec juif et profane du Iᵉʳ s. ap. J.-C. (Philon d'Alexandrie, TLG 0018) ; le sens propre"
discusses,3d640add-31c5-5cda-8f89-368dc7f7d1c6,pub_schmidt_2016_freiheit_zur_haresie_rezeption_und_aktualitat_des_origenes_im_fr,publication,Bernward Schmidt 2016 — Freiheit zur Häresie? Rezeption und Aktualität des Origenes im frühneuzeitlichen Frankreich,concept_autexousion_christian_freedom_u1v2w3x4,concept,Autexousion (Αὐτεξούσιον) - Christian Free Will,0.61,0.48,Freiheit zur Häresie? Rezeption und Aktualität des Origenes im frühneuzeitlichen Frankreich,"**Étymologie** : αὐτεξούσιον < αὐτο- (réflexif, « soi-même ») + ἐξουσία (« autorité, pouvoir d'agir »), terme déjà attesté dans le grec juif et profane du Iᵉʳ s. ap. J.-C. (Philon d'Alexandrie, TLG 0018) ; le sens propre"
critiques,faultlines-20260817-008,scholarly_argument_mansfeld_origin_of_free_will_concept_0,argument,Mansfeld: Reviews and largely endorses Michael Frede's claim that Epictetus is the first p,scholarly_position_dihle_will_christian_innovation,argument,Emergence of will as distinct faculty,0.61,0.4,"origin of free will concept — Reviews and largely endorses Michael Frede's claim that Epictetus is the first philosopher to speak of a free will, while noting a discrepancy between the chronology of the concept's develop","Emergence of will as distinct faculty — Greek philosophy long resisted formulating a distinct theory of will, grounding human action instead in knowledge and reason. The notion of an autonomous will distinct from reason "
extends,faultlines-20260817-022,scholarly_argument_uster_the_structure_of_stoic_action__2,argument,"Šuster: Moral responsibility requires assent, which is situated between impression and f",scholarly_argument_salles_chrysippus_theory_of_action_an_3,argument,Salles: Chrysippus developed an account of human nature and the psychology of action inv,0.39,0.54,"The structure of Stoic action theory and moral responsibility — Moral responsibility requires assent, which is situated between impression and final reaction; the power of confirming or withholding assent is the locus of",Chrysippus' theory of action and responsibility — Chrysippus developed an account of human nature and the psychology of action involving 'internal causes' that grounds compatibilist moral responsibility; reflection plays
cites_primary_source,reading-a-073,scholarly_argument_nilsen_pedagogy_habituates_without_erasing_choice,argument,Nilsen: pedagogy transforms servile fear into rational loyalty without erasing choice,work_clement_paedagogus,work,"Clement of Alexandria, Paedagogus (Παιδαγωγός)",0.61,0.64,"On Nilsen's reading, Clementine formation turns childhood submission motivated by fear into rational, faithful loyalty. Fundamental choice establishes a general orientation and habituation guides later acts, but akrasia ","Clement of Alexandria's Paedagogus ('The Tutor', c. 197–203 CE), the second of his trilogy. Three books: I treats the Logos as παιδαγωγός (moral tutor) of Christian souls; II–III provide concrete moral instruction on foo"
cites_primary_source,reading-c-014,scholarly_argument_wytzes_differentiated_methods,argument,Wytzes: the Logos uses differentiated methods to lead toward vision,work_clement_paedagogus,work,"Clement of Alexandria, Paedagogus (Παιδαγωγός)",0.39,0.67,"The Logos teaches each person by fitting methods, coordinating example, law, moral practice, and knowledge toward contemplation of God.","Clement of Alexandria's Paedagogus ('The Tutor', c. 197–203 CE), the second of his trilogy. Three books: I treats the Logos as παιδαγωγός (moral tutor) of Christian souls; II–III provide concrete moral instruction on foo"
